"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","networkKeys","elevation","institutionKey","collectionKey","preparations","institutionID","fieldNotes","county","fieldNumber","higherGeography","recordNumber","municipality","locality","higherClassification","identificationRemarks","individualCount","collectionID","projectId","elevationAccuracy","gadm","georeferenceProtocol","nomenclaturalStatus","nomenclaturalCode","type","ownerInstitutionCode","bibliographicCitation","datasetID","otherCatalogNumbers","eventID","habitat","language","verbatimIdentification","accessRights","establishmentMeans","http...unknown.org.taxonRankID","disposition","taxonConceptID","http...unknown.org.species","occurrenceRemarks","verbatimElevation","verbatimTaxonRank","reproductiveCondition","eventRemarks","recordedByIDs.type","recordedByIDs.value","georeferenceSources","dynamicProperties","locationRemarks","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","typeStatus","typifiedName","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","coordinatePrecision","georeferencedBy","http...unknown.org.typifiedName","georeferencedDate","verbatimSRS","verbatimCoordinateSystem","previousIdentifications","locationID","footprintSRS","media_url","license"
"2632689304","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-20.79528,164.57917,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.126+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,1,8,"1981-01-08",8,8,"2020-07-06T17:41:51.000+00:00","2024-07-31T15:50:16.126+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918928","none","none",FALSE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918928",NA,NA,"Crête Ouest du Mt. Taom","P","2632689304","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918928",NA,"P00918928","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",900,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste dense de 1 m ; feuilles vert foncé brillant en dessus, vert clair en dessous ; fleurs blanches ; fruits noirs",NA,"38526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050110868mCiFQoO9BusV7eCD","http://creativecommons.org/publicdomain/zero/1.0/"
"2802171302","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-20.79528,164.57917,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.853+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,1,8,"1981-01-08",8,8,"2020-07-06T17:42:02.000+00:00","2024-07-31T15:50:16.853+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918996","none","none",FALSE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918996",NA,NA,"Crête Ouest du Mt. Taom","P","2802171302","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918996",NA,"P00918996","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",900,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste dense de 1 m ; feuilles vert foncé brillant en dessus, vert clair en dessous ; fleurs blanches ; fruits noirs",NA,"38526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050122590hTG4CxnMxiSJwFpW","http://creativecommons.org/publicdomain/zero/1.0/"
"694345974","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.20046,166.52601,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:13.925+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,1,14,"1981-01-14",14,14,"2017-10-17T15:07:17.000+00:00","2024-07-31T15:51:13.925+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681008","none","none",FALSE,NA,"Brinon, H.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681008",NA,NA,"Thy, upper Western track","P","694345974","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681008",NA,"P04681008","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",500,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Fruits black, ""..."", shrub 1m high",NA,"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheltered situation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441418936181YrsxXomsg58nFibG","http://creativecommons.org/publicdomain/zero/1.0/"
"694345970","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.1705,166.54154,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:35.255+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,1,14,"1981-01-14",14,14,"2017-07-31T15:53:43.000+00:00","2024-07-31T15:50:35.255+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681012","none","none",FALSE,NA,"Brinon, H.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681012",NA,NA,"Thy, upper Western extension","P","694345970","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681012",NA,"P04681012","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",500,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Shrub 1m high, K green turning reddish after flower tall; C white tinged with pink ; filament, style white; anthers cream in older ""..""",NA,"1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441418936826sJFyWorzXhvFlfDp","http://creativecommons.org/publicdomain/zero/1.0/"
"2632690305","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.18056,166.93528,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.852+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,3,22,"1981-03-22",81,81,"2020-07-06T17:41:50.000+00:00","2024-07-31T15:50:16.852+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918927","none","none",FALSE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918927",NA,NA,"Yaté : Gouemba","P","2632690305","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918927",NA,"P00918927","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",580,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste dense multicaule en boule de 50 cm ; feuilles vert foncé brillant en dessus, vert pâle en dessous, aromatiques ; fleurs blanches",NA,"38868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050110449KBwZFCB8M1oaPLH8","http://creativecommons.org/publicdomain/zero/1.0/"
"2802221302","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.18056,166.93528,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:56.680+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,3,22,"1981-03-22",81,81,"2020-07-06T17:42:02.000+00:00","2024-07-31T15:50:56.680+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918995","none","none",FALSE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918995",NA,NA,"Yaté : Gouemba","P","2802221302","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918995",NA,"P00918995","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",580,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste dense multicaule en boule de 50 cm ; feuilles vert foncé brillant en dessus, vert pâle en dessous, aromatiques ; fleurs blanches",NA,"38868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050122329kkkzTlNyS9W15ogo","http://creativecommons.org/publicdomain/zero/1.0/"
"694345969","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.05975,166.34925,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:13.900+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,8,8,"1981-08-08",220,220,"2017-10-18T10:48:35.000+00:00","2024-07-31T15:51:13.900+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681005","none","none",FALSE,NA,"McPherson, G.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681005",NA,NA,"Mt. Mou, along trail from near Sanatorium to summit","P","694345969","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681005",NA,"P04681005","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",900,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Shrub 1.5 m tall; fruit black",NA,"4024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14414189357048KGNEfplsLQgAUgk","http://creativecommons.org/publicdomain/zero/1.0/"
"4520728238","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.06146,166.348801,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140","8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:26.773+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC","2002-01-02T00:00:00",NA,"OCEANIA","Grand Terre, Province Sud",1981,8,8,"1981-08-08",220,220,"2021-04-16T04:13:20.000+00:00","2024-07-30T01:23:26.773+00:00","https://collections.tepapa.govt.nz/object/1899857",FALSE,"tepapa:collection/object/1899857","none","none",FALSE,"WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","Gordon McPherson","N Snow","WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","Museum of New Zealand Te Papa Tongarewa","tepapa:collection/object/1899857",NA,"08 Aug 1981",NA,"WELT","4520728238","tepapa:collection/object/1899857",NA,"SP109682","NMNZ",NA,NA,"tepapa:collection/identification/1899857/87286","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",NA,900,"2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,"https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","[Map co-ordinates are derived, and only approximate.] | Original altitude: ca 900m.",NA,NA,NA,"GM 4024",NA,"Mt. [Mount] Mou along trail from near Sanatorium to summit.","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Myrtastrum | rufopunctatum",NA,NA,"https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,NA,NA,NA,NA,"ICBN","PhysicalObject","NMNZ",NA,"tepapa:collection/dataset/plants","WELTU 15142","tepapa:collection/fieldcollection/314686","Forest near summit.","en","Myrtastrum rufopunctatum (Brongn. & Gris) Burret","https://data.tepapa.govt.nz/docs/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WIKIDATA","https://www.wikidata.org/wiki/Q2167790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/612125/preview","http://creativecommons.org/publicdomain/zero/1.0/"
"439304842","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-21.37028,165.32639,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.354+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,12,1,"1981-12-01",335,335,"2015-09-04T03:27:30.000+00:00","2024-07-31T15:50:13.354+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00463136","none","none",FALSE,NA,"MacKee, H.S.|Nasi, Leg : R.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00463136",NA,NA,"Maoya Mé","P","439304842","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00463136",NA,"P00463136","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",1300,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Sous-arbuste de 40 cm",NA,"40087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forêt à Araucaria montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441403330770Kp42ud1uCY6uKgLQ","http://creativecommons.org/publicdomain/zero/1.0/"
"694345976","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.11667,166.6,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:13.639+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1981,12,14,"1981-12-14",348,348,"2017-10-17T15:14:55.000+00:00","2024-07-31T15:51:13.639+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681006","none","none",FALSE,NA,"McPherson, G.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681006",NA,NA,"Montagne des Sources reserve, North-Est of Nouméa","P","694345976","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681006",NA,"P04681006","MNHN",NA,NA,NA,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","17abcf75-2f1e-46dd-bf75-a5b21dd02655",500,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Shrub 1 m tall; leaves light green beneath with darker green dots; fruit green to red to purple-black",NA,"4466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441418935859VHiyH3jsFK0A1tJ1","http://creativecommons.org/publicdomain/zero/1.0/"
"4520734014","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",-22.154526,166.593883,"cdround","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140","8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:26.772+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3186686,6,7707728,220,690,5014,3186685,3186686,3186686,"Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrtastrum","Myrtastrum rufopunctatum","Myrtastrum","rufopunctatum","SPECIES","ACCEPTED","LC","2002-01-02T00:00:00",NA,"OCEANIA","Grand Terre, Province Sud",1981,12,14,"1981-12-14",348,348,"2021-04-16T04:13:19.000+00:00","2024-07-30T01:23:26.772+00:00","https://collections.tepapa.govt.nz/object/1899767",FALSE,"tepapa:collection/object/1899767","none","none",FALSE,"WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","Gordon McPherson","N Snow","WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","Museum of New Zealand Te Papa Tongarewa","tepapa:collection/object/1899767",NA,"14 Dec 1981",NA,"WELT","4520734014","tepapa:collection/object/1899767",NA,"SP109660","NMNZ",NA,NA,"tepapa:collection/identification/1899767/87286","Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret",NA,350,"2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,"https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","[Coordinates derived]",NA,NA,NA,"GM 4469",NA,"Mont-Dore (Le), Montagne des Sources Reserve, NE of Nouméa","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Myrtastrum | rufopunctatum",NA,NA,"https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,NA,NA,NA,NA,"ICBN","PhysicalObject","NMNZ",NA,"tepapa:collection/dataset/plants","WELTU 15143","tepapa:collection/fieldcollection/314667","Scrub","en","Myrtastrum rufopunctatum (Brongn. & Gris) Burret","https://data.tepapa.govt.nz/docs/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WIKIDATA","https://www.wikidata.org/wiki/Q2167790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/612102/preview","http://creativecommons.org/publicdomain/zero/1.0/"
