"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","identifiedByIDs.type","identifiedByIDs.value","recordedByIDs.type","recordedByIDs.value","identificationRemarks","recordNumber","http...unknown.org.taxonRankID","dynamicProperties","identificationVerificationStatus","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","informationWithheld","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","locality","county","type","higherClassification","reproductiveCondition","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","verbatimElevation","individualCount","elevation","elevationAccuracy","associatedSequences","fieldNumber","verbatimIdentification","otherCatalogNumbers","gadm","eventRemarks","networkKeys","institutionID","fieldNotes","collectionID","locationRemarks","municipality","typeStatus","typifiedName","http...unknown.org.typifiedName","coordinatePrecision","georeferencedBy","eventID","locationID","projectId","programmeAcronym","island","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","media_url","license"
"2418840414","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-16.256804,145.442773,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:07.916+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1994,7,13,"1994-07-13",194,194,"2021-04-23T10:08:25.000+00:00","2024-06-19T04:59:07.916+00:00",NA,FALSE,"bccb0522-b207-4b30-8b96-690c5266be74","none","none",FALSE,NA,"Forster, P.I.|Sankowsky, G.|Tucker, M.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"bccb0522-b207-4b30-8b96-690c5266be74",NA,NA,NA,"Herbrecs","2418840414","bccb0522-b207-4b30-8b96-690c5266be74",NA,"BRI AQ0630509","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Tree to 5m high, buds.",NA,NA,NA,NA,NA,"PIF15556","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Cape Kimberley road.","Cook","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Buds",NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,"Very common in area.  Evergreen mesophyll vine forest on red soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=16c064ae-e6a7-4fb7-abad-20a76ef7b5f4","http://creativecommons.org/publicdomain/zero/1.0/"
"2418751731","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-28.247778,153.138056,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:58.978+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,100,"OCEANIA","Queensland",1994,8,11,"1994-08-11",223,223,"2021-04-23T10:08:25.000+00:00","2024-06-19T04:58:58.978+00:00",NA,FALSE,"9707fb4a-53f7-412b-a5ce-599b924546de","none","none",FALSE,NA,"Forster, P.I.|Leiper, G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"9707fb4a-53f7-412b-a5ce-599b924546de",NA,NA,NA,"Herbrecs","2418751731","9707fb4a-53f7-412b-a5ce-599b924546de",NA,"BRI AQ0629992","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Tree to 4m high, side veins very indistinct in lamina, soft fleshy orange fruit.",NA,NA,NA,NA,NA,"PIF15668","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Simple microphyll moss/fern thicket on basalt.","ICN","Map","Lyrebird Lookout, Lamington National Park.","Moreton","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5eba90e1-2f33-492d-8349-fb204edf3428","http://creativecommons.org/publicdomain/zero/1.0/"
"2418903683","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-28.236111,153.327778,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:12.533+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","New South Wales",1994,10,16,"1994-10-16",289,289,"2022-01-11T08:11:33.000+00:00","2024-06-19T04:59:12.533+00:00",NA,FALSE,"d79e5bd1-95fd-45d1-ae12-befbe3190466","none","none",FALSE,NA,"Forster, P.I.|Leiper, G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d79e5bd1-95fd-45d1-ae12-befbe3190466",NA,NA,NA,"Herbrecs","2418903683","d79e5bd1-95fd-45d1-ae12-befbe3190466",NA,"BRI AQ0632415","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Small tree to 6m high, sterile.",NA,NA,NA,NA,NA,"PIF15838","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Complex notophyll vine forest on red soil.","ICN","Google Earth","The Cougals, Springbrook National Park, Mt Cougal section.","Moreton","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,"Occasional in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=030efa2c-e959-4ab8-a401-558a6513674d","http://creativecommons.org/publicdomain/zero/1.0/"
"2828982181","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-28.4917,153.52,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.259+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,1000,"OCEANIA","New South Wales",1994,11,8,"1994-11-08",312,312,"2021-07-23T18:57:26.000+00:00","2024-07-02T07:40:44.259+00:00",NA,FALSE,"c4d69825-d27e-42e3-b36a-ad5e9a0ccee4","none","none",TRUE,NA,"Gilmour, P.","Gilmour, P.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c4d69825-d27e-42e3-b36a-ad5e9a0ccee4",NA,NA,NA,"NSW","2828982181","c4d69825-d27e-42e3-b36a-ad5e9a0ccee4",NA,"NSW460577","NSW",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Small tree c. 3m tall; petals pink. Occasional.",NA,NA,NA,NA,NA,"7525","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Slope near flood plain, NW aspect. Sedimentary. Disturbed forest; Eucalyptus acmenoides, Cinnamomum camphora, Lantana camara, Ageratina riparia.","ICN",NA,"Near Pacific Highway c. 8km N of Brunswick Heads.","North Coast","PhysicalObject","(F.Muell.) A.J.Scott","buds|flowers","native",NA,"Degrees Minutes Seconds","in collection","species",NA,"20 m",NA,NA,NA,NA,NA,NA,"CBG 9504141.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7e3901c6-8148-46cd-b7f4-02a3c07a4135","http://creativecommons.org/publicdomain/zero/1.0/"
"2418406150","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-21.090103,148.526089,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:17.397+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1993,1,17,"1993-01-17",17,17,"2021-04-23T10:08:25.000+00:00","2024-06-19T04:58:17.397+00:00",NA,FALSE,"03dede73-f578-4918-b739-fd7313056bfb","none","none",FALSE,NA,"Champion, I.G.|Dixon, D.J.|Ritchie, M.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"03dede73-f578-4918-b739-fd7313056bfb",NA,NA,NA,"Herbrecs","2418406150","03dede73-f578-4918-b739-fd7313056bfb",NA,"BRI AQ0631629","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Shrub; shiny dark green, discolorous leaves; fleshy orange-red fruit with small numerous brown seeds in centre.",NA,NA,NA,NA,NA,"757","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, South Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","In notophyll rainforest, on red soil, on edge of old logging track.","ICN","Hrb Convert","Dalrymple Heights, off Blacks Road.","South Kennedy","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Flowers, fruit and buds",NA,NA,NA,NA,NA,NA,NA,NA,850,NA,NA,NA,NA,NA,NA,"Common.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=e845e695-3a05-414e-bbff-5ff1e0136844","http://creativecommons.org/publicdomain/zero/1.0/"
"2418670100","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-19.482995,146.983476,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:53.170+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,100,"OCEANIA","Queensland",1993,8,4,"1993-08-04",216,216,"2021-04-23T10:08:25.000+00:00","2024-06-19T04:58:53.170+00:00",NA,FALSE,"746b0aa9-f4d7-4bf7-bf6a-092f143b6691","none","none",FALSE,NA,"Mcdonald, W.J.|Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"746b0aa9-f4d7-4bf7-bf6a-092f143b6691",NA,NA,NA,"Herbrecs","2418670100","746b0aa9-f4d7-4bf7-bf6a-092f143b6691",NA,"BRI AQ0631092","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","A shrub 2m high. Uncommon.",NA,NA,NA,NA,NA,"5525","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Upper Alligator Creek, c 1-2km above falls, Mt Elliot (Bowling Green Bay National Park).","North Kennedy","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,"Map reference (approximate) 8259-981455.  Eucalyptus granids-Syncarpia glomulifera open-forest with rainforest (notophyll vine forest) understorey.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5516b2ba-ca1a-455c-926d-d3b6a5a2e06f","http://creativecommons.org/publicdomain/zero/1.0/"
"2418873767","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-28.215345,153.322737,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:14.215+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,100,"OCEANIA","Queensland",1993,11,9,"1993-11-09",313,313,"2021-04-23T10:08:24.000+00:00","2024-06-19T04:59:14.215+00:00",NA,FALSE,"cac0bdbf-5464-4673-9fcc-4a30e4f51885","none","none",FALSE,NA,"Grimshaw, P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"cac0bdbf-5464-4673-9fcc-4a30e4f51885",NA,NA,NA,"Herbrecs","2418873767","cac0bdbf-5464-4673-9fcc-4a30e4f51885",NA,"BRI AQ0600209","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Shrub to 3m high; flowers cream and pink.",NA,NA,NA,NA,NA,"G120","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Valley floor, creek bank; remnant riparian closed forest.  Volcanic derived alluvium.","ICN","GPS","Upper Tallebudgera Valley Gold Coast hinterland (GPS 28 13 01 153 19 18)","Moreton","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Locally common.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ec8824c6-ee2a-4f91-a44d-d5541137df01","http://creativecommons.org/publicdomain/zero/1.0/"
"2418498873","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-21.27,148.533611,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:35.068+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD","1993-12-02T00:00:00",100,"OCEANIA","Queensland",1993,12,2,"1993-12-02",336,336,"2021-04-23T10:08:24.000+00:00","2024-06-19T04:58:35.068+00:00",NA,FALSE,"2c69a5c1-b1bc-4724-8fcf-29c786fa34f3","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2c69a5c1-b1bc-4724-8fcf-29c786fa34f3",NA,NA,NA,"Herbrecs","2418498873","2c69a5c1-b1bc-4724-8fcf-29c786fa34f3",NA,"BRI AQ0600410","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Shrub to 3m high, leaves glossy above, white flowers, fruit.",NA,NA,NA,NA,NA,"PIF14282","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, South Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Complex notophyll vine forest on chocolate soil with Argyrodendron dominant in overstorey.","ICN","Google Earth","State Forest 679 Crediton, 2km past Timbilla Creek Crossing on Cockies Creek road.","South Kennedy","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Flowers and fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9584ad40-1c38-42d2-acd8-5920ac34dee5","http://creativecommons.org/publicdomain/zero/1.0/"
"2418872850","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-17.090131,145.592771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:10.790+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1993,12,5,"1993-12-05",339,339,"2021-04-23T10:08:24.000+00:00","2024-06-19T04:59:10.790+00:00",NA,FALSE,"caeec20b-4619-4dcf-8f7f-f1c94accf0b6","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"caeec20b-4619-4dcf-8f7f-f1c94accf0b6",NA,NA,NA,"Herbrecs","2418872850","caeec20b-4619-4dcf-8f7f-f1c94accf0b6",NA,"BRI AQ0600474","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Shrub to 2m high, glossy foliage, white flowers, fruit.",NA,NA,NA,NA,NA,"PIF14359","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","State Forest 185 Danbulla, Kauri Logging Area, 12km from grid at western boundary of Forestry.","Cook","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Flowers and fruit",NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,"Very common in area.  Complex mesophyll vine forest on gravelly reddish soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=12b47414-4f23-4018-bcb8-049c41ae7473","http://creativecommons.org/publicdomain/zero/1.0/"
"2418468181","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-16.540136,145.392775,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:29.701+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1992,1,28,"1992-01-28",28,28,"2021-04-23T10:08:28.000+00:00","2024-06-19T04:58:29.701+00:00",NA,FALSE,"1f020918-551c-42ae-ab3b-92195e411807","none","none",TRUE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"1f020918-551c-42ae-ab3b-92195e411807",NA,NA,NA,"Herbrecs","2418468181","1f020918-551c-42ae-ab3b-92195e411807",NA,"BRI AQ0541196","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Shrub to 3m high, cream flowers.",NA,NA,NA,NA,NA,"PIF9576","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Notophyll rainforest on shaly soil.","ICN","Hrb Convert","Rex Range, Little Mossman Logging Area, State Forest 141.","Cook","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,"Very common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=63b45d11-33e1-4451-8966-a316026b4d53","http://creativecommons.org/publicdomain/zero/1.0/"
