"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","dynamicProperties","municipality","locality","gbifID","collectionCode","occurrenceID","name","fieldNotes","occurrenceRemarks","elevation","elevationAccuracy","verbatimEventDate","bibliographicCitation","references","preparations","nomenclaturalCode","county","language","type","identificationRemarks","verbatimElevation","collectionID","higherGeography","habitat","eventRemarks","higherClassification","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","reproductiveCondition","georeferenceSources","georeferenceProtocol","identificationQualifier","gadm","organismID","locationID","ownerInstitutionCode","accessRights","individualCount","fieldNumber","verbatimLocality","typeStatus","eventID","disposition","locationRemarks","recordedByIDs.type","recordedByIDs.value","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","typifiedName","media_url","license"
"2270684357","Myrcia stricta (O.Berg) Kiaersk.",-15.906523,-48.020848,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.130+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU","2012-01-01T00:00:00","SOUTH_AMERICA","Distrito Federal",1995,10,31,"1995-10-31",304,304,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.130+00:00",FALSE,"771357","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"220838","Marta Camargo de Assis; Danielly Leite Tei Xeira","M. Ibrahim","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"295","771357","ASU0056085",NA,"ASU","Buds rose colored; sepals rose colored, stamens white; moderately frequent",NA,"Mun. Brasilia. Sucupira Farm.","2270684357","Plants","8f882405-556f-4b2b-8aa8-762be85fd890","Myrcia stricta (O.Berg) Kiaersk.",NA,"Buds rose colored; sepals rose colored, stamens white; moderately frequent.",NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771357",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Cerrado, latossolo.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","8f882405-556f-4b2b-8aa8-762be85fd890","167936","http://creativecommons.org/licenses/by-nc/3.0/","Theresa",1000,"alorozco","reviewed - high confidence","flowers","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056085_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"912294677","Myrcia stricta (O.Berg) Kiaersk.",-15.966667,-47.916667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.320+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU",NA,"SOUTH_AMERICA",NA,1993,8,1,"1993-08-01T00:00",213,213,NA,"2024-08-02T01:14:35.320+00:00",FALSE,"K000344398","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Proenca, C.","Proença, C.E","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"962","K000344398","K000344398",NA,"K",NA,NA,"Fazenda Agua Limpa (Campo Experimental da Univresity de Brasilia)","912294677","Herbarium","http://specimens.kew.org/herbarium/K000344398","Myrcia stricta (O.Berg) Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo","Shrub 50cm., botoes roxos.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f50138ddc254224bebb4f8dccf533469.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270684568","Myrcia stricta (O.Berg) Kiaersk.",-15.8,-47.9667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.150+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU","2012-01-01T00:00:00","SOUTH_AMERICA","Distrito Federal",1993,9,11,"1993-09-11",254,254,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.150+00:00",FALSE,"771344","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"220843","Glocimar P. Da Silva","M. Ibrahim","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"1835","771344","ASU0056064",NA,"ASU","Occasional",NA,"Ecological Reserve of Guara.","2270684568","Plants","201e84c8-c2dc-4454-ac71-9fcd8ff04592","Myrcia stricta (O.Berg) Kiaersk.",NA,"Occasional.",1035,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771344",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Clayey soil; campo de murundum.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","201e84c8-c2dc-4454-ac71-9fcd8ff04592","167936","http://creativecommons.org/licenses/by-nc/3.0/","Theresa",NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056064_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1424076665","Myrcia stricta (O.Berg) Kiaersk.",-15.866667,-47.85,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:34.054+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU","2012-12-12T00:00:00","SOUTH_AMERICA","Distrito Federal",1986,10,4,"1986-10-04",277,277,"2017-10-15T20:17:22.000+00:00","2024-08-01T12:21:34.054+00:00",FALSE,"urn:catalog:JBRJ:RB:315544","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 275864","Equipe do JBRJ","Kadja Milena Gomes Bezerra","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","749","urn:catalog:JBRJ:RB:315544","RB00315544","04.936.616/0001-20","JBRJ",NA,"Distrito Federal","Jardim Botânico de Brasília. Cerca de 20 Km de Brasília.","1424076665","RB","urn:catalog:JBRJ:RB:315544","Myrcia stricta (O.Berg) Kiaersk.","Área de cerrado perturbado.","Sub-arbusto de até 1 metro de altura. Botões avermelhados e flores brancas levemente rosadas.",1087.5,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/55/44/00315544.jpg","http://creativecommons.org/licenses/by/4.0/"
"1424071764","Myrcia stricta (O.Berg) Kiaersk.",-15.666667,-47.966667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:33.989+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU","2009-03-18T00:00:00","SOUTH_AMERICA","Distrito Federal",1980,3,17,"1980-03-17",77,77,"2017-10-15T20:16:39.000+00:00","2024-08-01T12:21:33.989+00:00",FALSE,"urn:catalog:JBRJ:RB:310558","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 201112","José Geraldo Guimarães","J.E.Q.Faria Jr.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","1028","urn:catalog:JBRJ:RB:310558","RB00310558","04.936.616/0001-20","JBRJ",NA,"Distrito Federal",NA,"1424071764","RB","urn:catalog:JBRJ:RB:310558","Myrcia stricta (O.Berg) Kiaersk.","Campo cerrado.","Erva ereta de 0.95 metros de altura, folhas verdes pilosas, frutos verdes de coloração verde claro. Frequêcia fraca. Sem exudalto.",1050,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/5/58/00310558.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929743231","Myrcia stricta (O.Berg) Kiaersk.",-15.7834208,-47.9298727,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:18.904+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU","2012-01-01T00:00:00","SOUTH_AMERICA","Distrito Federal",1978,10,11,"1978-10-11",284,284,NA,"2024-07-21T05:14:18.904+00:00",FALSE,"8be0894d-3219-4347-9778-fd5e53891ba5","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"E. P. Heringer","B. S. Amorim","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","662","8be0894d-3219-4347-9778-fd5e53891ba5","00906859","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Brasília. Reserva Ecológica do IBGE. No cerrado na área da Reserva. RECOR","1929743231","NY","8be0894d-3219-4347-9778-fd5e53891ba5","Myrcia stricta (O.Berg) Kiaersk.",NA,NA,NA,NA,"11 Oct 1978",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982983","sheet","ICN",NA,"en","PhysicalObject",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CRIA (Centro de Referência em Informação Ambiental)","Other source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2154/973/00906859.jpg","http://creativecommons.org/licenses/by/4.0/"
"1424077825","Myrcia stricta (O.Berg) Kiaersk.",-4,-55.066667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:34.376+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU","2019-10-01T00:00:00","SOUTH_AMERICA","Pará",1976,2,7,"1976-02-07",38,38,"2019-10-21T19:58:29.000+00:00","2024-08-01T12:21:34.376+00:00",FALSE,"urn:catalog:JBRJ:RB:316802","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 242166","P.Bamps","T. Fernandes","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","5330","urn:catalog:JBRJ:RB:316802","RB00316802","04.936.616/0001-20","JBRJ",NA,"Rurópolis","Rurópolis - Presidente Medici.","1424077825","RB","urn:catalog:JBRJ:RB:316802","Myrcia stricta (O.Berg) Kiaersk.","Forêt dense de terre ferme","arbuste de 8m de haut, feuilles opposées, a ponctuations translucides, fleurs blanc verdâtre, teintées d erose, ovaire 7-1 oculaire, a 1 ovule par loge",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/68/2/00316802.jpg","http://creativecommons.org/licenses/by/4.0/"
"912294711","Myrcia stricta (O.Berg) Kiaersk.",-15.833333,-47.75,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:27.927+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU",NA,"SOUTH_AMERICA",NA,1976,8,28,"1976-08-28T00:00",241,241,NA,"2024-08-02T01:15:27.927+00:00",FALSE,"K000344396","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Ratter, J.A.; Ribeiro, J.F.","Proença, C.E","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"R3506","K000344396","K000344396",NA,"K",NA,NA,"Area of Corrego Cabeca de Veado, 9.5 km SSE of Brasilia TV tower.","912294711","Herbarium","http://specimens.kew.org/herbarium/K000344396","Myrcia stricta (O.Berg) Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amongst sedges and grasses. Campo limpo.","Small wiry stemmed subshrub 50cm.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/82b7db073f3a6def63706a29107f7803.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930815886","Myrcia stricta (O.Berg) Kiaersk.",-17.6368583,-47.7787672,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:36.689+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU","1995-01-01T00:00:00","SOUTH_AMERICA","Goiás",1976,10,6,"1976-10-06",280,280,NA,"2024-07-21T05:14:36.689+00:00",FALSE,"d7a5a529-4754-498f-8a18-cb252d5ba1ab","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. G. Hatschbach","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","38975","d7a5a529-4754-498f-8a18-cb252d5ba1ab","00908201","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,NA,"1930815886","NY","d7a5a529-4754-498f-8a18-cb252d5ba1ab","Myrcia stricta (O.Berg) Kiaersk.",NA,NA,NA,NA,"06 Oct 1976",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991912","sheet","ICN","Campo Alegre de Goiás Mun.","en","PhysicalObject",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Campo cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CRIA (Centro de Referência em Informação Ambiental)","Other source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/324/00908201.jpg","http://creativecommons.org/licenses/by/4.0/"
"1927998741","Myrcia stricta (O.Berg) Kiaersk.",-15.85,-48.75395,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:10.404+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU",NA,"SOUTH_AMERICA","Goiás",1972,1,19,"1972-01-19",19,19,NA,"2024-07-21T05:13:10.404+00:00",FALSE,"1064073e-e60f-428f-b4ce-63a3e60fe332","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. S. Irwin","C. E. B. Proença","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","34582","1064073e-e60f-428f-b4ce-63a3e60fe332","00906542","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Serra dos Pirineus, ca. 21 km E. of Pirenópolis.","1927998741","NY","1064073e-e60f-428f-b4ce-63a3e60fe332","Myrcia stricta (O.Berg) Kiaersk.",NA,NA,1000,0,"19 Jan 1972",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981751","sheet","ICN","Corumbá de Goiás Mun.","en","PhysicalObject","Duplicate specimen at herb. UB--132459   identified as such.","3281 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Cerrado island in campo sujo. Campo sujo, sedge meadow (brejo) and adjacent cerrado",NA,NA,NA,NA,NA,NA,5000,NA,NA,NA,"SpeciesLink geoLoc, MaNIS Georef. Calculator","online gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2154/834/00906542.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930981422","Myrcia stricta (O.Berg) Kiaersk.",-15.85,-48.73528,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:44.495+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU",NA,"SOUTH_AMERICA","Goiás",1972,1,17,"1972-01-17",17,17,NA,"2024-07-21T05:14:44.495+00:00",FALSE,"e34e20eb-141f-411d-8fd8-ef271ce39132","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. S. Irwin","J. E. Q. de Faria","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","34436","e34e20eb-141f-411d-8fd8-ef271ce39132","00906879","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Serra dos Pirineus, ca. 23 km E. of Pirenópolis","1930981422","NY","e34e20eb-141f-411d-8fd8-ef271ce39132","Myrcia stricta (O.Berg) Kiaersk.",NA,NA,1000,0,"17 Jan 1972",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982972","sheet","ICN","Corumbá de Goiás Mun.","en","PhysicalObject","Duplicate specimen at herb. UB--108688    identified as such.","3281 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Campo sujo. Cerrado with sandstone outcrops and adjacent campo sujo",NA,NA,NA,NA,NA,NA,5000,NA,NA,NA,"speciesLink (http://splink.cria.org.br/)","online gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2154/992/00906879.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928227423","Myrcia stricta (O.Berg) Kiaersk.",-15.78,-47.83,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:24.442+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3173890,6,7707728,220,690,5014,3173889,8235269,8235269,"Myrcia stricta (O.Berg) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia stricta","Myrcia","stricta","SPECIES","SYNONYM","VU",NA,"SOUTH_AMERICA","Distrito Federal",1966,3,11,"1966-03-11",70,70,NA,"2024-07-21T05:15:24.442+00:00",FALSE,"205d47f2-d666-408c-90b6-6e089d94efbc","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. S. Irwin","C. M. D. E. Legrand","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","13888","205d47f2-d666-408c-90b6-6e089d94efbc","00908175","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Brasília. West margin of Lagoa Paranoá","1928227423","NY","205d47f2-d666-408c-90b6-6e089d94efbc","Myrcia stricta (O.Berg) Kiaersk.",NA,NA,975,0,"11 Mar 1966",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991907","sheet","ICN",NA,"en","PhysicalObject",NA,"3199 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,5000,NA,NA,NA,"Mapa do Distrito Federal, Polimapas S.P.P.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/308/00908175.jpg","http://creativecommons.org/licenses/by/4.0/"
