"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","recordedBy","identifiedBy","preparations","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","habitat","institutionID","nomenclaturalCode","verbatimEventDate","locality","collectionCode","gbifID","language","occurrenceID","type","catalogNumber","institutionCode","collectionID","name","decimalLatitude","decimalLongitude","geodeticDatum","county","verbatimElevation","networkKeys","elevation","higherGeography","georeferenceProtocol","municipality","eventRemarks","higherClassification","modified","otherCatalogNumbers","dynamicProperties","occurrenceRemarks","identificationRemarks","fieldNotes","elevationAccuracy","georeferencedDate","georeferenceSources","individualCount","fieldNumber","verbatimLocality","recordedByIDs.type","recordedByIDs.value","identificationQualifier","media_url","license"
"912287257","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.625+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1999,2,12,"1999-02-12T00:00",43,43,"2024-08-02T01:14:34.625+00:00",NA,FALSE,"K000331861","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Stannard, B.L.; Kollmann, L.; Bausen, E.",NA,NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"189","K000331861","Mata de encosta.",NA,NA,NA,"Estacao Biologica de Santa Lucia.","Herbarium","912287257",NA,"http://specimens.kew.org/herbarium/K000331861",NA,"K000331861","K",NA,"Gomidesia crocea O.Berg",-19.95,-40.533333,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",600,"Santa Teresa","label","Santa Teresa","Tree 8m., flower buds cream.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/d9aa60bc1b75d7c3ce023ef80526921f.jpg","http://creativecommons.org/licenses/by/4.0/"
"912287259","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.486+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1999,2,12,"1999-02-12T00:00",43,43,"2024-08-02T01:14:34.486+00:00",NA,FALSE,"K000331863","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Stannard, B.L.; Kollmann, L.; Bausen, E.",NA,NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"191","K000331863","Mata de encosta.",NA,NA,NA,"Estacao Biologica de Santa Lucia.","Herbarium","912287259",NA,"http://specimens.kew.org/herbarium/K000331863",NA,"K000331863","K",NA,"Gomidesia crocea O.Berg",-19.95,-40.533333,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",600,"Santa Teresa","label","Santa Teresa","Tree 10m., immature fruit green.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/7d78c84ea2b6fe24b20903d955f2a4c2.jpg","http://creativecommons.org/licenses/by/4.0/"
"912287263","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.438+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1999,2,12,"1999-02-12T00:00",43,43,"2024-08-02T01:14:34.438+00:00",NA,FALSE,"K000331865","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Stannard, B.L.; Kollmann, L.; Bausen, E.",NA,NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"193","K000331865","Mata de encosta.",NA,NA,NA,"Estacao Biologica de Santa Lucia.","Herbarium","912287263",NA,"http://specimens.kew.org/herbarium/K000331865",NA,"K000331865","K",NA,"Gomidesia crocea O.Berg",-19.95,-40.533333,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",600,"Santa Teresa","label","Santa Teresa","Tree 7m., cream stamens.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/92b1aab0ff86d0103f74bd3231a641e5.jpg","http://creativecommons.org/licenses/by/4.0/"
"912294040","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:22.314+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1998,9,15,"1998-09-15T00:00",258,258,"2024-08-02T01:15:22.314+00:00",NA,FALSE,"K000343717","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Kollmann, L.; Bausen, E.; Pizziolo, W.","Nic Lughadha, E.",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"558","K000343717","Mata de encosta",NA,NA,NA,"Terreno de Paulo Schifer.","Herbarium","912294040",NA,"http://specimens.kew.org/herbarium/K000343717",NA,"K000343717","K",NA,"Gomidesia crocea O.Berg",-19.883334,-40.45,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",750,"Goiapaba-Acu","Gazetteer","Goiapaba-Acu","Tree 3m.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/52a0d82e26db496388d9ad56653a3db3.jpg","http://creativecommons.org/licenses/by/4.0/"
"912293612","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.310+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1995,3,8,"1995-03-08T00:00",67,67,"2024-08-02T01:14:35.310+00:00",NA,FALSE,"K000343316","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Thomaz, L.D.","Barroso, G.M.",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"1417","K000343316","Mata atlantica de encosta",NA,NA,NA,"Estacao Biologica de Santa Lucia.","Herbarium","912293612",NA,"http://specimens.kew.org/herbarium/K000343316",NA,"K000343316","K",NA,"Gomidesia crocea O.Berg",-19.966667,-40.533333,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",725,"Santa Teresa","Gazetteer","Santa Teresa","Tree 15m x 50cm. White flowers.","Myrtaceae",NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/76aa5b0e899c114d26d6f5b5a445ca35.jpg","http://creativecommons.org/licenses/by/4.0/"
"1638348847","Gomidesia crocea O.Berg","cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:48.770+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE","1993-05-22T00:00:00","SOUTH_AMERICA","Minas Gerais",NA,1993,1,25,"1993-01-25",25,25,"2024-08-01T12:21:48.770+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:1361587","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","L.S. Leoni","G.M. Barroso",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","1646","urn:catalog:JBRJ:RB:1361587",NA,"04.936.616/0001-20",NA,NA,"Fazenda Santa Rita. Desenvolve-se em área perturbada na floresta pluvial tropical.","RB","1638348847",NA,"urn:catalog:JBRJ:RB:1361587",NA,"RB01361587","JBRJ",NA,"Gomidesia crocea O.Berg",-20.766667,-42.033333,"WGS84",NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",600,NA,NA,"Carangola",NA,NA,"2017-10-17T23:35:21.000+00:00","RB 744759",NA,NA,NA,"Área perturbada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/36/15/87/01361587.jpg","http://creativecommons.org/licenses/by/4.0/"
"1927774858","Myrcia amplexicaulis (Vell.) Hook.fil.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:05.859+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174382,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Myrcia","amplexicaulis","SPECIES","ACCEPTED","NE","2017-01-01T00:00:00","SOUTH_AMERICA","Bahia",NA,1991,7,NA,"1991-07-01/1991-07-12",182,193,"2024-07-21T05:15:05.859+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315403",FALSE,"007815d3-488d-4cb3-a088-c33820728caa","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"Vascular plants","W. W. Thomas",NA,"sheet","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","7080","007815d3-488d-4cb3-a088-c33820728caa","Southern Bahian moist forest","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","01 Jul 1991-12 Jul 1991","7.3 km N of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel 9","NY","1927774858","en","007815d3-488d-4cb3-a088-c33820728caa","PhysicalObject","594987","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","Myrcia amplexicaulis (Vell.) Hook.fil.",-14.4231,-39.0617,"WGS84","Uruçuca Mun.",NA,NA,NA,NA,"Corrected label coordinates",NA,NA,NA,NA,NA,NA,NA,"Synonmy of World Checklist Myrtaceae on line, 2017",NA,NA,"2015-02-19","Label",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2106/069/00594987.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928138670","Myrcia amplexicaulis (Vell.) Hook.fil.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:22.050+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174382,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Myrcia","amplexicaulis","SPECIES","ACCEPTED","NE","2017-01-01T00:00:00","SOUTH_AMERICA","Bahia",NA,1991,7,NA,"1991-07-01/1991-07-12",182,193,"2024-07-21T05:13:22.050+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315402",FALSE,"1a4f01f3-5b8f-420e-ba7b-8c5d3019b81c","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"Vascular plants","W. W. Thomas",NA,"sheet","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","7487","1a4f01f3-5b8f-420e-ba7b-8c5d3019b81c","Southern Bahian moist forest","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","01 Jul 1991-12 Jul 1991","7.3 km N of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel 17","NY","1928138670","en","1a4f01f3-5b8f-420e-ba7b-8c5d3019b81c","PhysicalObject","594986","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","Myrcia amplexicaulis (Vell.) Hook.fil.",-14.4231,-39.0617,"WGS84","Uruçuca Mun.",NA,NA,NA,NA,"Corrected label coordinates",NA,NA,NA,NA,NA,NA,NA,"Synonmy of World Checklist Myrtaceae on line, 2017",NA,NA,"2015-02-19","Label",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2106/068/00594986.jpg","http://creativecommons.org/licenses/by/4.0/"
"1638348692","Gomidesia crocea O.Berg","cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:49.802+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA","Minas Gerais",NA,1991,9,23,"1991-09-23",266,266,"2024-08-01T12:21:49.802+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:1361175","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","L.S. Leoni",NA,NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:1361175",NA,"04.936.616/0001-20",NA,NA,"Fazenda Santa Rita. Mata de encosta.","RB","1638348692",NA,"urn:catalog:JBRJ:RB:1361175",NA,"RB01361175","JBRJ",NA,"Gomidesia crocea O.Berg",-20.766667,-42.033333,"WGS84",NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",600,NA,NA,"Carangola",NA,NA,"2017-10-27T21:33:26.000+00:00","RB 744537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/36/11/75/01361175.jpg","http://creativecommons.org/licenses/by/4.0/"
"1638348861","Gomidesia crocea O.Berg","cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:49.015+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE","1992-07-16T00:00:00","SOUTH_AMERICA","Minas Gerais",NA,1991,9,23,"1991-09-23",266,266,"2024-08-01T12:21:49.015+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:1361593","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","L.S. Leoni","G.M. Barroso",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:1361593",NA,"04.936.616/0001-20",NA,NA,"Fazenda Santa Rita. Cresce no interior da mata de encosta.","RB","1638348861",NA,"urn:catalog:JBRJ:RB:1361593",NA,"RB01361593","JBRJ",NA,"Gomidesia crocea O.Berg",-20.766667,-42.033333,"WGS84",NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",600,NA,NA,"Carangola",NA,NA,"2017-10-19T19:14:35.000+00:00","RB 744764",NA,NA,NA,"Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/36/15/93/01361593.jpg","http://creativecommons.org/licenses/by/4.0/"
"1638348962","Gomidesia crocea O.Berg","cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:49.036+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE","1992-07-16T00:00:00","SOUTH_AMERICA","Minas Gerais",NA,1991,9,23,"1991-09-23",266,266,"2024-08-01T12:21:49.036+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:1361843","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","L.S. Leoni","G.M. Barroso",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:1361843",NA,"04.936.616/0001-20",NA,NA,"Fazenda Santa Rita. Mata de encosta.","RB","1638348962",NA,"urn:catalog:JBRJ:RB:1361843",NA,"RB01361843","JBRJ",NA,"Gomidesia crocea O.Berg",-20.766667,-42.033333,"WGS84",NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",600,NA,NA,"Carangola",NA,NA,"2017-10-19T18:18:56.000+00:00","RB 744924",NA,NA,NA,"Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/36/18/43/01361843.jpg","http://creativecommons.org/licenses/by/4.0/"
"912293610","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:29.828+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1990,12,19,"1990-12-19T00:00",353,353,"2024-08-02T01:15:29.828+00:00",NA,FALSE,"K000343332","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Pereira, S.V.; Cardoso, M.S.R.",NA,NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"42","K000343332",NA,NA,NA,NA,"Valsugana Velha, Estacao Biologica de Santa Lucia. Margem direita do rio Timbui","Herbarium","912293610",NA,"http://specimens.kew.org/herbarium/K000343332",NA,"K000343332","K",NA,"Gomidesia crocea O.Berg",-19.966667,-40.533333,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Santa Teresa","Gazetteer","Santa Teresa","Tree 12m x 32cm., coletada com botoes pilosos.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/941c89480b1d094b1631f69eed87dde2.jpg","http://creativecommons.org/licenses/by/4.0/"
"912294211","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:30.068+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1990,12,19,"1990-12-19T00:00",353,353,"2024-08-02T01:15:30.068+00:00",NA,FALSE,"K000343872","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Pereira, S.V.; Cardoso, M.S.R.",NA,NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"44","K000343872",NA,NA,NA,NA,"Estacao Biologica de Santa Lucia, direita do Rio Timbui.","Herbarium","912294211",NA,"http://specimens.kew.org/herbarium/K000343872",NA,"K000343872","K",NA,"Gomidesia crocea O.Berg",-19.966667,-40.533333,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Santa Teresa","Gazetteer","Santa Teresa","Tree 20m x 41cm.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/914c12a743c756ba91490c2651e3644c.jpg","http://creativecommons.org/licenses/by/4.0/"
"912294183","Gomidesia crocea O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.519+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7531592,6,7707728,220,690,5014,3173889,3174382,3174382,"Myrcia amplexicaulis (Vell.) Hook.fil.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia amplexicaulis","Gomidesia","crocea","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,1990,12,19,"1990-12-19T00:00",353,353,"2024-08-02T01:14:35.519+00:00",NA,FALSE,"K000343873","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Pereira, S.V.; Cardoso, M.S.R.",NA,NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"43","K000343873",NA,NA,NA,NA,"Valsugana Velha, Estacao Biologica de Santa Lucia.. Margem direita do rio Timbui.","Herbarium","912294183",NA,"http://specimens.kew.org/herbarium/K000343873",NA,"K000343873","K",NA,"Gomidesia crocea O.Berg",-19.966667,-40.533333,"WGS84",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Santa Teresa","Gazetteer","Santa Teresa","Tree 15m x 43cm.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/0c8254775af00435d184f73126abbcfb.jpg","http://creativecommons.org/licenses/by/4.0/"
