"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","http...unknown.org.recordID","locality","county","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","higherClassification","verbatimTaxonRank","collectionID","reproductiveCondition","name","dateIdentified","coordinateUncertaintyInMeters","elevation","elevationAccuracy","datasetName","preparations","rightsHolder","georeferencedDate","institutionID","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","language","type","verbatimElevation","georeferenceSources","georeferencedBy","georeferenceVerificationStatus","networkKeys","individualCount","gadm","higherGeography","municipality","bibliographicCitation","fieldNotes","recordedByIDs.type","recordedByIDs.value","organismID","locationID","ownerInstitutionCode","accessRights","identificationRemarks","fieldNumber","locationRemarks","georeferenceRemarks","verbatimLocality","eventID","footprintSRS","verbatimIdentification","typeStatus","typifiedName","media_url"
"2270676272","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-29.0333,-50.15,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.291+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Rio Grande do Sul",1992,9,27,"1992-09-27",271,271,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.291+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764412",FALSE,"764412","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"201263","R. Wasum","L.R. Landrum, 1998.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","8676","764412","Beira da mata.","4ae47208-b4e8-42f4-92c3-0d3f88135381","Fortaleza.","Cambara do Sul","Plants","2270676272","4ae47208-b4e8-42f4-92c3-0d3f88135381","51109","ASU0033021","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvoreta.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033021_lg.jpg"
"2270675752","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.7167,-47.55,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.139+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1991,2,19,"1991-02-19",50,50,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.139+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764397",FALSE,"764397","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205136","L. Rossi; I. Cordeiro, S.J. Silva, S.A. Nicolau, J.V. Godoi.","M. Sobral, 1991.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","811","764397","Mata a margem do rio.","7e18346d-487f-48f1-9df4-ade5dd4b8a44","Trilha para o Pocinho.","Iguape","Plants","2270675752","7e18346d-487f-48f1-9df4-ade5dd4b8a44","51109","ASU0033015","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvoreta ca. 30.0m alto; folhas discolores, verde ocraceas na face abaxial, botoes ocraceos, petalas alvas.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033015_lg.jpg"
"2270676355","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.7167,-47.55,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.291+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1991,4,25,"1991-04-25",115,115,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.291+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764403",FALSE,"764403","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205139","E. A. Anunciacao; M. C. H. Mamede","M. Sobral, 1991.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","62","764403","Mata.","50577128-6c0b-486f-b64b-bd7abb231453","Serra da Jureia, trilha da Figueira Grande em direcao ao Pocinho do Rio Verde.","Iguape","Plants","2270676355","50577128-6c0b-486f-b64b-bd7abb231453","51109","ASU0033007","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvore 4m alto; Frutos imaturos verdes.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033007alg.jpg"
"2996597222","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",0,0,"cucdmis,gass84,iddativ,rdativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:08:27.274+00:00","2024-07-01T12:24:36.986+00:00",202,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM",NA,"Paraná",1990,2,8,"1990-02-08",39,39,NA,"2024-07-01T12:24:36.986+00:00",NA,FALSE,"5041527","none","none","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc",TRUE,"MBM 134159","Ribas, OS;Cordeiro, J","Hatschbach, G","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","251","5041527",NA,NA,"Estação Marumbi",NA,"MBM","2996597222","5041527",NA,"MBM134159","MBM",NA,NA,NA,NA,NA,NA,NA,"Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,0,0,NA,NA,"MBM",NA,NA,NA,"1990-2-8",NA,NA,NA,NA,NA,NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,"none",NA,"Morretes","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5041527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://imagens2.jbrj.gov.br/fsi/server?type=image&source=mbm/MBM/0/13/41/59/MBM134159.JPG"
"2270678117","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.7167,-47.55,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.063+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1990,4,25,"1990-04-25",115,115,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.063+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764390",FALSE,"764390","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205152","M.C.H. Mamede; L. Rossi, E.L.M. Catharino","M. Sobral, 1991.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","244","764390",NA,"964bde56-2102-423d-9df6-a2a66dc060a8","Caminho do Imperador. Em direcao a praia de Jureia.","Iguape","Plants","2270678117","964bde56-2102-423d-9df6-a2a66dc060a8","51109","ASU0033016","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvoreta 2-3m alto; frutos imaturos verdes.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033016_lg.jpg"
"2270676555","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.7167,-47.55,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.079+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1990,6,20,"1990-06-20",171,171,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.079+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764394",FALSE,"764394","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205155","L. Rossi; M.C.H. Mamede, I. Cordeiro","M. Sobral, 1991.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","646","764394",NA,"04ba078a-f232-44c1-acb8-f27f842ef83d","Trilha proxima a Cachoeira do Salto.","Iguape","Plants","2270676555","04ba078a-f232-44c1-acb8-f27f842ef83d","51109","ASU0033014","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvoreta 3.0m alto; fruto verde com indumento ocraceo.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033014_lg.jpg"
"2270469101","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.697535,-47.570977,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.964+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1990,8,16,"1990-08-16",228,228,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.964+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111970",FALSE,"1111970","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205154","S. Ferreira, L. Rossi, S. C. Chiea & J. Prado","M. Sobral, 1994","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","196","1111970",NA,"b6ce7fcc-013f-44d2-9a64-dee7c1b4227d","Iguape, Estancao Ecologica Jureia-Ita tins, trilha de acesso ao alojamento",NA,"Plants","2270469101","b6ce7fcc-013f-44d2-9a64-dee7c1b4227d","51109","ASU0060669","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Arvoreta com 2, Om altura. Frutos verdes oblongos","Liz","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GoogleEarth","alorozco","reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0060/ASU0060669_lg.jpg"
"2270676135","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.7167,-47.55,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.327+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1990,8,17,"1990-08-17",229,229,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.327+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764396",FALSE,"764396","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205153","L. Rossi; S. Ferreira, S.C. Chiea, J. Prado.","M. Sobral, 1991.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","683","764396",NA,"39c463ed-66b6-442e-b8e7-205f494538e0","Trilha do Imperador.","Iguape","Plants","2270676135","39c463ed-66b6-442e-b8e7-205f494538e0","51109","ASU0033012","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvoreta 4.0m alto; frutos verde-glauco.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033012_lg.jpg"
"2270678170","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.7167,-47.55,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.080+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1990,8,15,"1990-08-15",227,227,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.080+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764402",FALSE,"764402","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205135","S. Ferreira; L. Rossi, S.C. Chiea, J. Prado.","M.L. Kawasaki, 1993.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","177","764402",NA,"7f364646-646f-439b-b70c-57894a331b58","Trilha do Morro da Figueira.","Iguape","Plants","2270678170","7f364646-646f-439b-b70c-57894a331b58","51109","ASU0033013","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvoreta com 3.0m altura; frutos verdes.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033013alg.jpg"
"2270676983","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",-24.7167,-47.55,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.908+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM","SOUTH_AMERICA","Sao Paulo",1990,12,16,"1990-12-16",350,350,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.908+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764400",FALSE,"764400","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"205137","S.J. Gomes; M.C.H. Mamede, E.P. Piacentin.","M. Sobral, 1991.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","185","764400","Mata.","42bb35fc-4a21-482e-90b2-4f3e5c8f52d7","Serra da Jureia, trilha do Imperador, proximo a Cachoeira do Senhor.","Iguape","Plants","2270676983","42bb35fc-4a21-482e-90b2-4f3e5c8f52d7","51109","ASU0033009","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arvoreta 5.0m alto; botoes crème-esverdeados.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia myrcioides","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033009_lg.jpg"
"2996598680","Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",0,0,"cucdmis,gass84,iddativ,rdativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:08:27.274+00:00","2024-07-01T12:24:38.507+00:00",202,"PRESERVED_SPECIMEN","PRESENT",3185718,6,7707728,220,690,5014,3185514,3185702,3185702,"Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia myrcioides","Myrceugenia","myrcioides","acrophylla","VARIETY","SYNONYM",NA,"Paraná",1986,1,6,"1986-01-06",6,6,NA,"2024-07-01T12:24:38.507+00:00",NA,FALSE,"5030927","none","none","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc",TRUE,"MBM 107148","Kummrow, R;et al.","Hatschbach, G","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","2705","5030927",NA,NA,"Sapitanduva",NA,"MBM","2996598680","5030927",NA,"MBM107148","MBM",NA,NA,NA,NA,NA,NA,NA,"Myrceugenia myrcioides var. acrophylla (O.Berg) D.Legrand",NA,NA,0,0,NA,NA,"MBM",NA,NA,NA,"1986-1-6",NA,NA,NA,NA,NA,NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,"none",NA,"Antonina","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5030927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://imagens2.jbrj.gov.br/fsi/server?type=image&source=mbm/MBM/0/10/71/48/MBM107148.JPG"
