"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","fieldNotes","municipality","locality","gbifID","collectionCode","occurrenceID","name","media_url"
"1423912135","Eugenia rotula Sobral",-12.802222,-41.531944,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:46.330+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7778394,6,7707728,220,690,5014,3177662,7778394,7778394,"Eugenia rotula Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia rotula","Eugenia","rotula","SPECIES","ACCEPTED","NE","2014-10-01T00:00:00",1096,"SOUTH_AMERICA","Bahia",2014,10,26,"2014-10-26",299,299,"2017-10-15T16:23:07.000+00:00","2024-08-01T12:21:46.330+00:00",FALSE,"urn:catalog:JBRJ:RB:1130193","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 650958","J.E.Q. Faria; T.N.C. Vasconcelos; E.J. Lucas","J.E.Q. Faria","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","4190","urn:catalog:JBRJ:RB:1130193","RB01130193","04.936.616/0001-20","JBRJ","Campo sujo","Mucugê","Margem da estrada entre Guiné e Mucugê","1423912135","RB","urn:catalog:JBRJ:RB:1130193","Eugenia rotula Sobral","http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/13/1/93/01130193.jpg"
