"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","georeferenceProtocol","municipality","locality","eventRemarks","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","higherClassification","name","gadm","typeStatus","occurrenceRemarks","modified","datasetName","rightsHolder","institutionID","nomenclaturalCode","organismID","ownerInstitutionCode","accessRights","collectionID","references","collectionKey","preparations","language","type","locationRemarks","typifiedName","recordedByIDs.type","recordedByIDs.value","verbatimEventDate","media_url"
"1252640128","Eugenia neosericea P.O.Morais & Sobral",-20.105555,-43.462222,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.456+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417138,6,7707728,220,690,5014,3173889,11044277,11044277,"Myrcia neosericea (P.O.Morais & Sobral) Faria & Proenca","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neosericea","Eugenia","neosericea","SPECIES","SYNONYM","NE",1699,"SOUTH_AMERICA","Catas Altas",2010,11,13,"2010-11-13T00:00",317,317,"2024-08-02T01:14:50.456+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001019215","none","none","fa252605-26f6-426c-9892-94d071c2c77f",TRUE,"FAria, J.E.Q.; Villarroel, D.; Filho, J.J.","Faria, J.E.Q.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE","972","K001019215","Data not transcribed.","Label","Catas Altas","RPPN Serra do Caraça, trilha para o Pico do Sol, na metade da trilha, próximo ao 'Portal'.","Data not transcribed.","Herbarium","1252640128","http://specimens.kew.org/herbarium/K001019215","K001019215","K","Myrtaceae","Eugenia neosericea P.O.Morais & Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/fdc29a06315d2836e32d1e6761c75191.jpg"
