"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","georeferencedBy","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","georeferenceVerificationStatus","http...unknown.org.recordID","locality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","georeferenceSources","name","gadm","datasetName","preparations","rightsHolder","institutionID","nomenclaturalCode","verbatimEventDate","language","type","networkKeys","individualCount","elevation","higherGeography","island","georeferencedDate","georeferenceProtocol","municipality","elevationAccuracy","occurrenceRemarks","typeStatus","dynamicProperties","disposition","accessRights","reproductiveCondition","typifiedName","media_url"
"2270675912","Myrcia retivenia (C.Wright) Urb.",20.658,-75.678,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.146+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3174500,6,7707728,220,690,5014,3173889,3174500,3174500,"Myrcia retivenia (C.Wright) Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia retivenia","Myrcia","retivenia","SPECIES","ACCEPTED","NE",2000,"NORTH_AMERICA","Pinares de Mayari","jssharpe",1991,7,3,"1991-07-03",184,184,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.146+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764652","http://creativecommons.org/licenses/by-sa/3.0/",FALSE,"764652","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"225872","A. Urquiola; R. Verdecia, G. Brull.","A. Urquiola.","WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","7251","764652","Charrascales.","reviewed - high confidence","1bf8ac13-4031-461f-baff-b9a2a6457f2a","La Caridad","Plants","2270675912","1bf8ac13-4031-461f-baff-b9a2a6457f2a","48161","ASU0050087","ASU","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","a2e32c87-d320-4a01-bafd-a9182ae2e191","georef batch tool 2012-07-09","Myrcia retivenia (C.Wright) Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0050/ASU0050087_lg.jpg"
"1929557166","Myrcia retivenia (C.Wright) Urb.",20.093138,-76.897916,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:14.019+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174500,6,7707728,220,690,5014,3173889,3174500,3174500,"Myrcia retivenia (C.Wright) Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia retivenia","Myrcia","retivenia","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA",NA,NA,1922,6,NA,"1922-06",NA,NA,NA,"2024-07-21T05:14:14.019+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686767","http://creativecommons.org/licenses/by-sa/3.0/",FALSE,"7eac6506-2237-4c45-a64a-f5ba07e20744","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,NA,"Fr. León",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","10896","7eac6506-2237-4c45-a64a-f5ba07e20744",NA,NA,NA,"Oriente: Sur de Oriente Y Pico Turquino. Nagua","NY","1929557166","7eac6506-2237-4c45-a64a-f5ba07e20744",NA,"1437379","NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2018); MaNIS Georef. Calculator","Myrcia retivenia (C.Wright) Urb.",NA,"Vascular plants","sheet","The New York Botanical Garden","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Jun 1922","en","PhysicalObject",NA,NA,NA,NA,NA,"2018-01-03","Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/486/111/01437379.jpg"
"1929513512","Myrcia retivenia (C.Wright) Urb.",20.098858,-76.933969,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:05.424+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174500,6,7707728,220,690,5014,3173889,3174500,3174500,"Myrcia retivenia (C.Wright) Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia retivenia","Myrcia","retivenia","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA",NA,NA,1922,7,6,"1922-07-06",187,187,NA,"2024-07-21T05:14:05.424+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686766","http://creativecommons.org/licenses/by-sa/3.0/",FALSE,"7b9549be-e374-47c2-9cf5-cf4c832b3ac9","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,NA,"E. L. Ekman",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","14184","7b9549be-e374-47c2-9cf5-cf4c832b3ac9",NA,NA,NA,"Oriente: prope Nagua, ad Rio Yara","NY","1929513512","7b9549be-e374-47c2-9cf5-cf4c832b3ac9",NA,"1437378","NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2018); MaNIS Georef. Calculator","Myrcia retivenia (C.Wright) Urb.",NA,"Vascular plants","sheet","The New York Botanical Garden","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","06 Jul 1922","en","PhysicalObject",NA,NA,NA,NA,NA,"2018-01-03","Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/486/110/01437378.jpg"
"912233109","Myrcia pungens Urb.",20.366667,-75.916667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:31.655+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174502,6,7707728,220,690,5014,3173889,3174500,3174500,"Myrcia retivenia (C.Wright) Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia retivenia","Myrcia","pungens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1915,7,6,"1915-07-06T00:00",187,187,NA,"2024-08-02T01:14:31.655+00:00",NA,"http://creativecommons.org/licenses/by-sa/3.0/",FALSE,"K000261865","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,"Ekman, E.L.","Urban, I.","WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","EUROPE","6207","K000261865","Forest",NA,NA,NA,"Herbarium","912233109","http://specimens.kew.org/herbarium/K000261865",NA,"K000261865","K",NA,NA,"Myrtaceae",NA,NA,"Myrcia pungens Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"Bayate",NA,NA,"Gazetteer","Bayate",NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/0de5b8786d00a2b8c67abf93d54a5efe.jpg"
"1930824266","Myrcia retivenia (C.Wright) Urb.",20.441815,-75.738379,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:23.846+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174500,6,7707728,220,690,5014,3173889,3174500,3174500,"Myrcia retivenia (C.Wright) Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia retivenia","Myrcia","retivenia","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA",NA,NA,1914,9,1,"1914-09-01",244,244,NA,"2024-07-21T05:16:23.846+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686769","http://creativecommons.org/licenses/by-sa/3.0/",FALSE,"d839029b-61de-4687-b457-bc520ce8196f","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,NA,"E. L. Ekman",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","2724","d839029b-61de-4687-b457-bc520ce8196f",NA,NA,NA,"Oriente: Sierra de Nipe, in carrascales near Rio Piloto","NY","1930824266","d839029b-61de-4687-b457-bc520ce8196f",NA,"1437381","NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2017); MaNIS Georef. Calculator","Myrcia retivenia (C.Wright) Urb.",NA,"Vascular plants","sheet","The New York Botanical Garden","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","01 Sep 1914","en","PhysicalObject",NA,NA,NA,NA,NA,"2017-10-31","Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/486/113/01437381.jpg"
