"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","networkKeys","elevation","elevationAccuracy","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","otherCatalogNumbers","dynamicProperties","http...unknown.org.recordID","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","higherClassification","preparations","locationRemarks","individualCount","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","georeferenceSources","recordedByIDs.type","recordedByIDs.value","islandGroup","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","media_url"
"574747999","Myrceugenia fernandeziana (Hook. & Arn.) Johow",-33.649444,-78.843056,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:58.938+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185563,6,7707728,220,690,5014,3185221,3185568,3185568,"Nothomyrcia fernandeziana (Hook. & Arn.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Nothomyrcia","Nothomyrcia fernandeziana","Myrceugenia","fernandeziana","SPECIES","SYNONYM","VU",NA,NA,"SOUTH_AMERICA","Valparaíso",NA,2003,12,11,"2003-12-11",345,345,NA,"2024-07-30T17:31:58.938+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00180692","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00180692",NA,NA,"11th December 2003",NA,"E","574747999","https://data.rbge.org.uk/herb/E00180692",NA,"E00180692","RBGE",NA,NA,NA,"Myrceugenia fernandeziana (Hook. & Arn.) Johow","17abcf75-2f1e-46dd-bf75-a5b21dd02655",257,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","42","Clearing in old-growth rainforest with very large trees of Drimys confertifoli., Myrceugenia fernandeziana and Fagara may..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región V [Valparaíso]:Provincia de Valparaíso:Juan Fernández:Plazoleta El Yunque.","Valparaíso","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","180022","257m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00180692/full/300,/0/default.jpg"
"575161344","Myrceugenia fernandeziana (Hook. & Arn.) Johow",-33.649444,-78.843056,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:58.829+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185563,6,7707728,220,690,5014,3185221,3185568,3185568,"Nothomyrcia fernandeziana (Hook. & Arn.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Nothomyrcia","Nothomyrcia fernandeziana","Myrceugenia","fernandeziana","SPECIES","SYNONYM","VU",NA,NA,"SOUTH_AMERICA","Valparaíso",NA,2003,12,11,"2003-12-11",345,345,NA,"2024-07-30T17:31:58.829+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00180752","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00180752",NA,NA,"11th December 2003",NA,"E","575161344","https://data.rbge.org.uk/herb/E00180752",NA,"E00180752","RBGE",NA,NA,NA,"Myrceugenia fernandeziana (Hook. & Arn.) Johow","17abcf75-2f1e-46dd-bf75-a5b21dd02655",257,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","45","Old-growth rainforest with very large trees of Drimys confertifoli., Myrceugenia fernandeziana and Fagara may..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región V [Valparaíso]:Provincia de Valparaíso:Juan Fernández:Plazoleta El Yunque.","Valparaíso","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","180026","257m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00180752/manifest"
"4072909349","Myrceugenia fernandeziana (Hook. & Arn.) Johow",-33.616667,-78.883333,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:41.726+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3185563,6,7707728,220,690,5014,3185221,3185568,3185568,"Nothomyrcia fernandeziana (Hook. & Arn.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Nothomyrcia","Nothomyrcia fernandeziana","Myrceugenia","fernandeziana","SPECIES","SYNONYM","VU",NA,NA,"SOUTH_AMERICA",NA,NA,1991,11,25,"1991-11-25",329,329,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:36:41.726+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://www.botanicalcollections.be/specimen/BR0000030844452","none","none",FALSE,"Meise Botanic Garden Herbarium","Billiet F. & Jadin B.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000030844452",NA,NA,"[25/11/1991]",NA,"BR","4072909349","http://www.botanicalcollections.be/specimen/BR0000030844452",NA,"BR0000030844452","MeiseBG",NA,NA,NA,"Myrceugenia fernandeziana (Hook. & Arn.) Johow","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","[]1",NA,"http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN","Nord du Chili; Région, Province: archipel Juan Fernandez; île Robinson Crusoë, Puerto Francés, quebrada de la Pina",NA,NA,"PhysicalObject",NA,NA,NA,NA,"gbif:ih:irn:124997",NA,NA,NA,NA,NA,NA,NA,"HerbariumSheet","Country: Chili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000030844452/manifest"
"2270676260","Myrceugenia fernandeziana (Hook. & Arn.) Johow",-33.645332,-78.836862,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.064+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185563,6,7707728,220,690,5014,3185221,3185568,3185568,"Nothomyrcia fernandeziana (Hook. & Arn.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Nothomyrcia","Nothomyrcia fernandeziana","Myrceugenia","fernandeziana","SPECIES","SYNONYM","VU",NA,3000,"SOUTH_AMERICA","Valparaiso",NA,1942,8,11,"1942-08-11",223,223,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.064+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764213","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764213","none","none",TRUE,NA,"E. Pisano; A. Montalvo",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764213",NA,NA,NA,NA,"Plants","2270676260","a00fa948-6e5c-4a9c-b037-991565a7b1d0","33734","ASU0043304","ASU",NA,NA,NA,"Myrceugenia fernandeziana (Hook. & Arn.) Johow",NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1470",NA,NA,NA,"Isla mas a tierra, Cerro entre Centinela y el Pangal.",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","152771",NA,"a00fa948-6e5c-4a9c-b037-991565a7b1d0","http://creativecommons.org/licenses/by-nc/3.0/","Arbusto de mas o menos 3 mts de alto en faldeos.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043304alg.jpg"
"1228628771","Myrceugenia fernandeziana (Hook. & Arn.) Johow",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:52.870+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185563,6,7707728,220,690,5014,3185221,3185568,3185568,"Nothomyrcia fernandeziana (Hook. & Arn.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Nothomyrcia","Nothomyrcia fernandeziana","Myrceugenia","fernandeziana","SPECIES","SYNONYM","VU",NA,NA,"SOUTH_AMERICA",NA,NA,1934,10,NA,"1934-10",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:52.870+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"8c348f18-7de2-40fc-abbe-fb1944961e30","none","none",FALSE,"seeds-22-sep-2023","C. Bock",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","8c348f18-7de2-40fc-abbe-fb1944961e30",NA,NA,NA,NA,"Botany","1228628771","8c348f18-7de2-40fc-abbe-fb1944961e30",NA,"V0105936F","F",NA,NA,NA,"Myrceugenia fernandeziana (Hook. & Arn.) Johow",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"37",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479565","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/907/V0105936F.jpg"
"1228598754","Myrceugenia fernandeziana (Hook. & Arn.) Johow",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:14.203+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185563,6,7707728,220,690,5014,3185221,3185568,3185568,"Nothomyrcia fernandeziana (Hook. & Arn.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Nothomyrcia","Nothomyrcia fernandeziana","Myrceugenia","fernandeziana","SPECIES","SYNONYM","VU",NA,NA,"SOUTH_AMERICA",NA,NA,1855,NA,NA,"1855",NA,NA,"2023-07-20T21:20:00.000+00:00","2024-01-25T11:00:14.203+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"6f8278d7-39fa-4a6f-bca4-af66de98776c","none","none",FALSE,"seeds-22-sep-2023",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","6f8278d7-39fa-4a6f-bca4-af66de98776c",NA,NA,NA,NA,"Botany","1228598754","6f8278d7-39fa-4a6f-bca4-af66de98776c",NA,"V0120865F","F",NA,NA,NA,"Myrceugenia fernandeziana (Hook. & Arn.) Johow",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2761775","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/903/V0120865F.jpg"
