"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","institutionCode","fieldNotes","county","fieldNumber","gbifID","verbatimLocality","collectionCode","occurrenceID","name","eventRemarks","elevationAccuracy","gadm","references","datasetID","datasetName","recordedByIDs.type","recordedByIDs.value","rightsHolder","recordNumber","eventID","habitat","nomenclaturalCode","verbatimEventDate","locality","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","higherClassification","collectionID","identificationID","dateIdentified","otherCatalogNumbers","locationRemarks","occurrenceRemarks","verbatimElevation","individualCount","higherGeography","typeStatus","dynamicProperties","media_url","license"
"3866257303","Eugenia paludosa Pancher ex Brongn. & Gris",-20.3451,164.46184,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.805+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",131,"OCEANIA","province nord",2019,11,25,"2019-11-25",329,329,"2022-07-21T17:08:28.000+00:00","2024-07-31T15:50:16.805+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00971378","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"Bruy, D.|""Fleurot, D.|Munzinger, J.|McPherson|"", G.","Bruy","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00971378","P00971378","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste 3 m. Arbuste ramifié. Fleur à calice roux/doré. Pétale blanc. Très commun","Koumac","1517","3866257303","Vallée de Parari, par la propriété Sonié","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00971378","Eugenia paludosa Pancher ex Brongn. & Gris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1658416107881Cdmb1D9temimwm48","http://creativecommons.org/licenses/by/4.0/"
"3003962303","Eugenia paludosa Pancher ex Brongn. & Gris",-20.3451,164.46184,"cdc,gass84","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:14:51.559+00:00",534,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",131,"OCEANIA","province nord",2019,11,25,"2019-11-25",329,329,"2021-07-21T10:27:52.000+00:00","2024-07-31T13:14:51.559+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu312951","none","none","17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb",TRUE,"Bruy, D.|""Fleurot, D.|Munzinger, J.|McPherson|"", G.","Bruy","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu312951","MPU312951","http://grscicoll.org/institution/université-montpellier-2","UM","Arbuste 3 m. Arbuste ramifié. Fleur à calice roux/doré. Pétale blanc. Très commun","Koumac","1517","3003962303","Vallée de Parari, par la propriété Sonié","MPU","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu312951","Eugenia paludosa Pancher ex Brongn. & Gris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1626856074081rM8g7CyeOZZ5EfCe","http://creativecommons.org/licenses/by/4.0/"
"2446957155","Eugenia paludosa Pancher ex Brongn. & Gris",-20.81667,165.21667,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.893+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,2017,4,3,"2017-04-03",93,93,"2020-02-11T11:23:34.000+00:00","2024-07-31T15:50:16.893+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00936846","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",FALSE,"Vandrot, H.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00936846","P00936846","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Petit arbuste, rameaux légèrement retombant",NA,"1287","2446957155","Province Nord, Touho, Ponaudou, le Captage","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00936846","Eugenia paludosa Pancher ex Brongn. & Gris","En bord de creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1573814408080LHi0uul9GbZ6iC4t","http://creativecommons.org/licenses/by/4.0/"
"2578733210","Eugenia paludosa Pancher ex Brongn. & Gris",-21.24057,165.24224,"cdc,gass84","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:15:01.949+00:00",534,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",197,"OCEANIA","Province Nord",2017,8,8,"2017-08-08",220,220,"2020-09-30T14:05:10.000+00:00","2024-07-31T13:15:01.949+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu312764","none","none","17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb",FALSE,"Hattermann, T.|""Barrabé, L.|Bruy|"", D.","Donnat","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu312764","MPU312764","http://grscicoll.org/institution/université-montpellier-2","UM","Arbre de canopée, 7-8 m. Cauliflorie, bouton floraux, quelques fleurs blanches. De la rouille se développait abondament sur les inflorescences. Modérément commune","Poya (Nord)","2","2578733210","Gohapin, vallée des Roches d'Adio","MPU","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu312764","Eugenia paludosa Pancher ex Brongn. & Gris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1605260791236AIyFq1DSWWGbmURA","http://creativecommons.org/licenses/by/4.0/"
"1265083222","Eugenia paludosa Pancher ex Brongn. & Gris",-20.95694,165.23833,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:57.925+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",100,"OCEANIA",NA,2012,9,6,"2012-09-06",250,250,"2017-06-07T15:26:08.000+00:00","2024-07-31T15:50:57.925+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00805961","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",FALSE,"Gâteblé, G.|Fabre, Accompagné de I.|Pourudeu, R.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00805961","P00805961","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste peu ramifié. Fruit atteignant 3 cm de diamètre et 3,5 cm de longueur",NA,"73","1265083222","Les Roches Gohapin","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00805961","Eugenia paludosa Pancher ex Brongn. & Gris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1452128914791LXxZ7wYy1qOz3l4g","http://creativecommons.org/licenses/by/4.0/"
"1265083220","Eugenia paludosa Pancher ex Brongn. & Gris",-20.94167,165.11,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:58.447+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",150,"OCEANIA",NA,2010,9,2,"2010-09-02",245,245,"2016-03-09T18:11:33.000+00:00","2024-07-31T15:50:58.447+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00805960","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"Munzinger, J.|Hequet, V.|Vandrot, H.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00805960","P00805960","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste de 3 mètres de hauteur, fruit vert",NA,"6051","1265083220","Goapin 6 parcelle","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00805960","Eugenia paludosa Pancher ex Brongn. & Gris",NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1452128908562HuKFVQvy5OZls2Hc","http://creativecommons.org/licenses/by/4.0/"
"438320165","Eugenia paludosa Pancher ex Brongn. & Gris",-20.66667,164.86667,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.268+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",10,"OCEANIA","Northern Province",2003,8,10,"2003-08-10",222,222,"2015-09-03T19:50:37.000+00:00","2024-07-31T15:50:13.268+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00459482","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"Snow, N.|Dawson, J.|Williamson, B.|Sneddon, B.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00459482","P00459482","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Tree 5 m tall; growing somewhat horizontally over river from rocks",NA,"9210","438320165","Tao river, upstream from highway on river, 8 km North-West of Hienghène","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00459482","Eugenia paludosa Pancher ex Brongn. & Gris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441402748295CHNVHRKuZjADbUWF","http://creativecommons.org/licenses/by/4.0/"
"694812332","Eugenia paludosa Pancher ex Brongn. & Gris",-22.27294,166.94962,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:13.319+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",25,"OCEANIA",NA,1997,9,9,"1997-09-09",252,252,"2015-11-20T14:49:47.000+00:00","2024-07-31T15:51:13.319+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094031","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"Veillon, J.M.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094031","P05094031","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste de 3 mètres à port buissonnant; feuilles grandes cordées à la base, surface plane, revers velu roux ainsi que les jeunes tiges; cauliflorie abondante; fleurs de couleur blanc sale",NA,"8012","694812332","Poum: île Baaba, bordure en baie du Sud; arrière mangrove; flanc Sud-Ouest du Pic 44","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094031","Eugenia paludosa Pancher ex Brongn. & Gris",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14414212260364eAsq3rYkU3MFrP4","http://creativecommons.org/licenses/by/4.0/"
"694812333","Eugenia paludosa Pancher ex Brongn. & Gris",-22.27294,166.94962,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:15.771+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",25,"OCEANIA",NA,1997,9,9,"1997-09-09",252,252,"2023-07-24T13:32:40.000+00:00","2024-07-31T15:51:15.771+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094032","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"Veillon, J.M.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094032","P05094032","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste de 3 mètres à port buissonnant; feuilles grandes cordées à la base, surface plane, revers velu roux ainsi que les jeunes tiges; cauliflorie abondante; fleurs de couleur blanc sale",NA,"8012","694812333","Poum: île Baaba, bordure en baie du Sud; arrière mangrove; flanc Sud-Ouest du Pic 44","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094032","Eugenia paludosa Pancher ex Brongn. & Gris",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421226134uVRY95T3G55TzDLs","http://creativecommons.org/licenses/by/4.0/"
"4520925427","Eugenia paludosa Pancher ex Brongn. & Gris",-20.047546,163.977127,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:24.135+00:00",29,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",25,"OCEANIA",NA,1997,9,9,"1997-09-09",252,252,"2023-04-28T00:35:12.000+00:00","2024-07-30T01:23:24.135+00:00",FALSE,"tepapa:collection/object/1394809","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",FALSE,"J.M. Veillon",NA,NA,"WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1394809","SP102290","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Map co-ordinates are derived, and only approximate.] | Original altitude: Entre 20-30m [Between 20-30m]",NA,NA,"4520925427",NA,"WELT","tepapa:collection/object/1394809","Eugenia paludosa Pancher ex Brongn. & Gris",NA,5,NA,"https://collections.tepapa.govt.nz/object/1394809","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","WIKIDATA","https://www.wikidata.org/wiki/Q19002909","Museum of New Zealand Te Papa Tongarewa","8012","tepapa:collection/fieldcollection/266103","Arriere mangrove. [Back mangrove.] Schistes avec un sol brun en surface. [shale with a brown surface soil]. Foret sclerophylle dense bien conservee. [Sclerophyllous forest dense excellently preserved.]","ICBN","09 Sep 1997","Poum, Ile Baaba, bordure en baie du sud, Flanc sud-ouest du pic 44.[Poum, Baaba Island, South Bay border, Southwest flank of the peak 44.]","en","PhysicalObject","Eugenia paludosa Pancher ex Brongn. & Gris","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Eugenia | paludosa","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1394809/74225",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/706095/preview","http://creativecommons.org/licenses/by/4.0/"
"4520743757","Eugenia paludosa Pancher ex Brongn. & Gris",-20.047546,163.977127,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.104+00:00",29,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",25,"OCEANIA",NA,1997,9,9,"1997-09-09",252,252,"2021-04-16T04:13:31.000+00:00","2024-07-30T01:23:27.104+00:00",FALSE,"tepapa:collection/object/1928476","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",FALSE,"J.M. Veillon","Dawson, J.W.",NA,"WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1928476","SP110399","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Map co-ordinates are derived, and only approximate.] | Original altitude: Entre 20-30m [Between 20-30m]",NA,NA,"4520743757",NA,"WELT","tepapa:collection/object/1928476","Eugenia paludosa Pancher ex Brongn. & Gris",NA,5,NA,"https://collections.tepapa.govt.nz/object/1928476","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","WIKIDATA","https://www.wikidata.org/wiki/Q19002909","Museum of New Zealand Te Papa Tongarewa","JMV 8012","tepapa:collection/fieldcollection/266103","Arriere mangrove. [Back mangrove.] Schistes avec un sol brun en surface. [shale with a brown surface soil]. Foret sclerophylle dense bien conservee. [Sclerophyllous forest dense excellently preserved.]","ICBN","09 Sep 1997","Poum, Ile Baaba, bordure en baie du sud, Flanc sud-ouest du pic 44.[Poum, Baaba Island, South Bay border, Southwest flank of the peak 44.]","en","PhysicalObject","Eugenia paludosa Pancher ex Brongn. & Gris","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Eugenia | paludosa","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1928476/74225","2009-10-01T00:00:00","NOU073511",NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632356/preview","http://creativecommons.org/licenses/by/4.0/"
"694328938","Eugenia paludosa Pancher ex Brongn. & Gris",-20.63556,164.68889,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:16.757+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5418178,6,7707728,220,690,5014,3177662,5418178,5418178,"Eugenia paludosa Pancher ex Brongn. & Gris","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia paludosa","Eugenia","paludosa","SPECIES","ACCEPTED","NE",500,"OCEANIA",NA,1981,2,27,"1981-02-27",58,58,"2020-08-17T12:03:38.000+00:00","2024-07-31T15:51:16.757+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094126","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.|Cherrier, Leg : J-F.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094126","P05094126","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbre",NA,"38796","694328938","Ouaième : haute Vallée de Pouérop","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094126","Eugenia paludosa Pancher ex Brongn. & Gris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421327179xugULq83dY76ZUKi","http://creativecommons.org/licenses/by/4.0/"
