"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","occurrenceRemarks","networkKeys","elevation","elevationAccuracy","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","gadm","bibliographicCitation","reproductiveCondition","organismID","locationID","accessRights","preparations","dataGeneralizations","georeferenceProtocol","georeferenceRemarks","georeferenceSources","individualCount","georeferencedBy","georeferenceVerificationStatus","typeStatus","typifiedName","eventID","footprintSRS","verbatimIdentification","media_url"
"575235024","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-30.633333,-71.65,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.871+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Coquimbo",1993,2,27,"1993-02-27",58,58,NA,"2024-07-30T17:31:55.871+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"https://data.rbge.org.uk/herb/E00005901","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005901",NA,"27th February 1993",NA,"E","575235024","https://data.rbge.org.uk/herb/E00005901",NA,"E00005901","RBGE",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",300,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5640","Cloud forest on summit of coastal cliffs.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IV [Coquimbo]:Prov. de Limarí:Parque Nacional Fray Jorge.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67049","300m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005901/manifest"
"2270676577","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-30.67296,-71.68134,"cdc,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.063+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,5000,"SOUTH_AMERICA","Coquimbo",1991,9,23,"1991-09-23",266,266,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.063+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764204","http://creativecommons.org/licenses/by/4.0/",FALSE,"764204","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764204",NA,NA,NA,"Plants","2270676577","3350a555-9a6d-4415-9830-fd94d5a6d422","33060","ASU0043224","ASU",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"Shrub ca 4m. High.",NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7550","High hills next to coast; cloud forest.",NA,NA,"Parque Nacional Fray Jorge, along sendero in forest.","Coquimbo",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","184591","3350a555-9a6d-4415-9830-fd94d5a6d422","ecologicallyOccursWith: Aextoxicon|ecologicallyOccursWith: Myrceugenia|ecologicallyOccursWith: Griselinia|ecologicallyOccursWith: Beberis|ecologicallyOccursWith: Fuchsia|ecologicallyOccursWith: etc","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043224_lg.jpg"
"2996597965","Myrceugenia correifolia (Hook. & Arn.) O.Berg",0,0,"cucdmis,gass84,iddativ,rdativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:08:27.274+00:00","2024-07-01T12:24:38.092+00:00",202,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,NA,NA,NA,1988,2,4,"1988-02-04",35,35,NA,"2024-07-01T12:24:38.092+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"5037023","none","none",TRUE,NA,"Landrum, LR;et al.","Landrum, LR","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","LATIN_AMERICA","MBM","5037023",NA,"1988-2-4",NA,"MBM","2996597965","5037023",NA,"MBM123529","MBM",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",0,0,NA,"b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","5970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM 123529",NA,NA,NA,NA,NA,"none","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5037023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://imagens2.jbrj.gov.br/fsi/server?type=image&source=mbm/MBM/0/12/35/29/MBM123529.JPG"
"2270676592","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-33.323674,-71.649373,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.164+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,3000,"SOUTH_AMERICA","Valparaiso",1988,2,4,"1988-02-04",35,35,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.164+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764205","http://creativecommons.org/licenses/by/4.0/",FALSE,"764205","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764205",NA,NA,NA,"Plants","2270676592","de696b08-3034-4156-a99c-5676888a906f","33060","ASU0043227","ASU",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"Scanned; 1m shrub at top of bluff. Flower pleasantly fragrant. Mostly past flowering here.",NA,10.5,9.5,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5967","Coastal quebrada, with sclerophyllous vegetation on slopes. Stream running through quebrada.",NA,NA,"Mirasol, ca. 36 km N of San Antonio. Coastal quebrada,","Mirasol",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","153272","de696b08-3034-4156-a99c-5676888a906f",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043227alg.jpg"
"2270677836","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-33.323674,-71.649373,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.102+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,3000,"SOUTH_AMERICA","Valparaiso",1988,2,4,"1988-02-04",35,35,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.102+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764207","http://creativecommons.org/licenses/by/4.0/",FALSE,"764207","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764207",NA,NA,NA,"Plants","2270677836","d51c54c0-a751-4bdc-ba4e-e05b4b80cbe7","33060","ASU0043225","ASU",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"Shrub ca 1.5m high at top of bluff.",NA,10.5,9.5,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5971","Coastal quebrada, with sclerophyllous vegetation on slopes. Stream running through quebrada.",NA,NA,"Mirasol, ca. 36 km N of San Antonio","Mirasol",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","153270","d51c54c0-a751-4bdc-ba4e-e05b4b80cbe7",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043225alg.jpg"
"1228440032","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-30.68,-71.67,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:49.200+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Coquimbo",1988,9,21,"1988-09-21",265,265,"2023-07-20T21:17:00.000+00:00","2024-01-25T10:59:49.200+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"28180929-2b04-44cb-bc2c-854c5fa2750f","none","none",FALSE,"seeds-22-sep-2023","M. O. Dillon et al.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","28180929-2b04-44cb-bc2c-854c5fa2750f",NA,NA,NA,"Botany","1228440032","28180929-2b04-44cb-bc2c-854c5fa2750f",NA,"V0080912F","F",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile, Coquimbo, Limarí, Parque Nacional de Fray Jorge. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"5414",NA,"F","ICBN","Parque Nacional de Fray Jorge","Limarí",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"363307","f0874b3d-936e-4872-a379-e0620db19f23","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/951/965/V0080912F.jpg"
"2270683857","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-33.323674,-71.649373,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.080+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE","1982-01-01T00:00:00",3000,"SOUTH_AMERICA","Valparaiso",1982,3,1,"1982-03-01",60,60,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.080+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=772014","http://creativecommons.org/licenses/by/4.0/",FALSE,"772014","none","none",TRUE,NA,"L. R. Landrum","L. R. Landrum, 1982","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"772014",NA,NA,NA,"Plants","2270683857","387a0512-ff46-4726-a33a-dc77304c0ad6","33060","ASU0043223","ASU",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"PHOTO-MICH; Shrub ca 2m high; fuits yellow-green; immature",NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","4340","On steep slopes adjacent to ocean.",NA,NA,"Playa Mirasol, ca. 36 km N of San Antonio",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","261433","387a0512-ff46-4726-a33a-dc77304c0ad6","ecologicallyOccursWith: mainly shrubby sclerophyllous vegetation","http://creativecommons.org/licenses/by-nc/3.0/","veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043223_lg.jpg"
"2514444813","Eugenia thalassaia O.Berg",-9.75,150.78333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.177+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5419825,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Eugenia","thalassaia","SPECIES","SYNONYM","NE",NA,NA,"OCEANIA","New Guinea",1976,11,26,"1976-11-26",331,331,NA,"2024-07-18T23:54:19.177+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2515988@BRAHMS","none","none",FALSE,NA,"Croft JR; et al.",NA,"WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","L.2515988@BRAHMS",NA,NA,NA,"Botany","2514444813","https://data.biodiversitydata.nl/naturalis/specimen/L.2515988",NA,"L.2515988",NA,NA,NA,NA,"Eugenia thalassaia O.Berg",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Croft, JR; et al. LAE 68931",NA,"Naturalis Biodiversity Center","ICN","Mt. Solomai, W. of esa'ala, Normanby Island. Subdist. Esa'ala. Dist. Milne Bay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2515988/format/large"
"4154128533","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-30.833333,-71.616667,"cdc,gass84,iddativ,colmafu,inmafu","9781ce05-2379-4a10-ab3b-c91346510df8","55807027-6d78-46bd-b2cb-301295ee35aa","cb27a4ab-3360-4cf5-b5de-48a06a9c47ae","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T15:23:49.790+00:00","2024-08-01T15:51:22.573+00:00",259,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Coquimbo",1966,10,23,"1966-10-23",296,296,"2023-06-22T09:33:54.000+00:00","2024-08-01T15:51:22.573+00:00","https://cch2.org/portal/collections/individual/index.php?occid=5837432","http://creativecommons.org/licenses/by/4.0/",FALSE,"5837432","none","none",FALSE,NA,"C. Jiles","C. Jiles","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"5837432",NA,"23-X-1966",NA,"VascularPlants","4154128533","f568f79d-5cd2-4bfe-88aa-3b1915f23251",NA,"RSA0513426","RSA",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"Arbusto de 4-5 m de alto. Escaso. [Translates to: Shrub 4-5 m tall. Scarce.]",NA,500,NA,NA,"f0478ac0-217e-47a7-b264-24e59dcf19cc","a4814c88-fc5d-4f61-a896-5f342c9c2654","5018","Faldeo del cerro. [Translates to: Slope of the hill.]",NA,NA,"Depto. Ovalle. Talinay sur.",NA,NA,NA,NA,NA,NA,"500 m s.m.","3818e1d3-b6a4-11e8-b408-001a64db2964","RSA accession: 902404","f568f79d-5cd2-4bfe-88aa-3b1915f23251",NA,"http://creativecommons.org/licenses/by-nc/4.0/","rhaygeena","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales",NA,NA,NA,NA,NA,NA,"herbarium sheet","[Acquisition: 2019-0059]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0513/RSA0513426.jpg"
"1228554643","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:48.930+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1955,2,25,"1955-02-25",56,56,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:48.930+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"3966643e-f422-42a3-943d-84a886412d84","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","3966643e-f422-42a3-943d-84a886412d84",NA,NA,NA,"Botany","1228554643","3966643e-f422-42a3-943d-84a886412d84",NA,"V0105857F","F",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"4160",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"2479919","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/826/V0105857F.jpg"
"1228357780","Myrceugenia correifolia (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:09.037+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185787,6,7707728,220,690,5014,3185514,3185787,3185787,"Myrceugenia correifolia (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia correifolia","Myrceugenia","correifolia","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1952,2,27,"1952-02-27",58,58,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:09.037+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"157e2c08-19eb-4eb2-8eb0-bbb40b8e8a13","none","none",FALSE,"seeds-22-sep-2023","O. Boelcke",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","157e2c08-19eb-4eb2-8eb0-bbb40b8e8a13",NA,NA,NA,"Botany","1228357780","157e2c08-19eb-4eb2-8eb0-bbb40b8e8a13",NA,"V0105856F","F",NA,NA,NA,"Myrceugenia correifolia (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"6582",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"2479918","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/825/V0105856F.jpg"
