"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","informationWithheld","gadm","identificationRemarks","networkKeys","elevation","institutionKey","recordNumber","locality","higherClassification","preparations","institutionID","nomenclaturalCode","disposition","ownerInstitutionCode","individualCount","higherGeography","collectionKey","habitat","islandGroup","island","collectionID","otherCatalogNumbers","dynamicProperties","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","verbatimTaxonRank","georeferencedDate","language","type","georeferenceSources","elevationAccuracy","reproductiveCondition","county","verbatimElevation","lifeStage","associatedTaxa","georeferencedBy","georeferenceVerificationStatus","associatedOccurrences","georeferenceProtocol","recordedByIDs.type","recordedByIDs.value","locationRemarks","typeStatus","fieldNumber","accessRights","typifiedName","iucnRedListCategory","media_url"
"1318488927","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.4022,-66.6647,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:00.530+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Arecibo",2001,7,10,"2001-07-10",191,191,"2023-10-12T16:56:00.000+00:00","2024-08-02T12:39:00.530+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://n2t.net/ark:/65665/338e77136-5e1b-4efb-b4a8-bc301cd8a548","none","none",FALSE,"NMNH Extant Biology","P. Acevedo-Rodriguez & A. Siaca","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/338e77136-5e1b-4efb-b4a8-bc301cd8a548",NA,"10 Jul 2001",NA,"US","1318488927","http://n2t.net/ark:/65665/338e77136-5e1b-4efb-b4a8-bc301cd8a548",NA,"US 3429242","US",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",60,"be5b9c72-e499-42b8-a5dc-c27505cf232e","11697","Arecibo: 0.5 km S of Biáfara.","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,1,"West Indies - Neotropics, Puerto Rico, Arecibo, Greater Antilles, Puerto Rico","151c91ba-a521-4735-8c11-5abf8db7fb67","Karst limestone hills; moist forest remnant.","Greater Antilles","Puerto Rico","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m34eef840f-ab58-428a-a689-e793268b26b9"
"2270680702","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.1672,-66.9932,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.757+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,2001,8,11,"2001-08-11",223,223,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.757+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767339","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767339","none","none",FALSE,NA,"Andrew Salywon; Neil Snow",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"767339",NA,NA,NA,"Plants","2270680702","1ce76154-ff98-423a-89ac-819e4bdb872e","51646","ASU0056945","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Tree 6m tall.",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","1242","Mpio. de Maricao. Barrio Maricao Afuero. Km 18.4 on Rte 120 near Maricao.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","240324","Tree 6 m tall.","1ce76154-ff98-423a-89ac-819e4bdb872e","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056945_lg.jpg"
"2270680095","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.117,-66.9493,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.744+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,2001,8,11,"2001-08-11",223,223,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.744+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767341","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767341","none","none",TRUE,NA,"Andrew Salywon; Neil Snow",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"767341",NA,NA,NA,"Plants","2270680095","c7c21150-c3f2-4f0f-82c9-65d2034c8b00","51646","ASU0056946","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Tree 4m.",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","1226","Mpio. de Sabana Grande. Barrio Santana. Along Hwy 120, km 5.75.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","200330","Tree 4 m.","c7c21150-c3f2-4f0f-82c9-65d2034c8b00","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056946_lg.jpg"
"2270680184","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.1447,-66.98,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.651+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,2001,8,11,"2001-08-11",223,223,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.651+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767343","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767343","none","none",FALSE,NA,"Andrew Salywon; Neil Snow",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"767343",NA,NA,NA,"Plants","2270680184","8a51f28b-5a60-4648-8c80-1d5508561e92","51646","ASU0056944","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Tree 5m tall.",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","1240","Mpio. de Maricao. Barrio Maricao Afuero. Km 14.1 on Rte 120 near observation (lookout) tower.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","240327","Tree 5 m tall.","8a51f28b-5a60-4648-8c80-1d5508561e92","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056944_lg.jpg"
"1927849897","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.07929,-66.90641,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:16.797+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Yauco",2000,9,6,"2000-09-06",250,250,NA,"2024-07-21T05:13:16.797+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=904785","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"05da9d37-5f29-4f5b-aef1-a3f6eff80849","none","none",TRUE,"Vascular plants","P. Acevedo-Rodríguez",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","05da9d37-5f29-4f5b-aef1-a3f6eff80849",NA,"6 September 2000",NA,"NY","1927849897","05da9d37-5f29-4f5b-aef1-a3f6eff80849",NA,"843561","NY",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg",NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","11390","Susúa Forest Reserve.",NA,"sheet","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2008-06-30","en","PhysicalObject","U.S. Geological Survey. Sabana Grande, P.R. [map]. 1:20,000. N1800–W6652.5. 7.5 Minute Series. U.S. Department of the Interior, USGS, 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/135/854/v-247-00843561.jpg"
"2270679137","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",19.3333,-69.2233,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.584+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Samana",1996,4,28,"1996-04-28",119,119,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.584+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767351","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767351","none","none",FALSE,NA,"B. Peguero; A. Veloz",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767351",NA,NA,NA,"Plants","2270679137","32ee61ca-c232-4bb9-8194-33a546d43e98","51646","ASU0056940","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Arbolito de 4m; hojas aovadas, aromaticas, con tomentos en el enves; botones florales en inflorescencia terminal; creciendo a unos 50m al oeste del camino.",NA,"none",NA,NA,92.5,"530c45d0-e0f7-401d-b3f6-34f58482c485","232","Seccion Las Galeras, Paraje La Herradura camino hacia Cabo Cabron, de 3-1km antes del cruce hacia Tibisi.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Vegetacion de segundo crecimiento, en un vallecito de suelo arcilloso.",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","242165",NA,"32ee61ca-c232-4bb9-8194-33a546d43e98","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,2.5,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056940_lg.jpg"
"2270678662","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",19.2917,-69.2917,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.844+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Samana",1996,5,31,"1996-05-31",152,152,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.844+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767345","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767345","none","none",FALSE,NA,"B. Peguero; A. Veloz",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767345",NA,NA,NA,"Plants","2270678662","7f9f778c-9ee5-4c4f-9858-f5bb9cfead7d","51646","ASU0056942","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Arbusto de 4m; esteril; hojas aromaticas;",NA,NA,NA,NA,270,"530c45d0-e0f7-401d-b3f6-34f58482c485","375","Seccion Las Galeras, Paraje Loma Atravesada hondonada, caminando del caserio de Loma Atravesada hacia Montemesa, antes de subir a 'Loma El Espejo'","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Creciendo en un matorral antes de subir a 'Loma El Espejo' a orillas de camino; sustrato arcilloso; areas alteradas por cultivos.",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","255528",NA,"7f9f778c-9ee5-4c4f-9858-f5bb9cfead7d","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,30,"sterile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056942_lg.jpg"
"2270679517","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",19.2917,-69.2917,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.783+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Samana",1996,5,30,"1996-05-30",151,151,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.783+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767346","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767346","none","none",FALSE,NA,"B. Peguero; A. Veloz",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767346",NA,NA,NA,"Plants","2270679517","9de883d6-516d-4f28-bd36-7fef1a01a0e1","51646","ASU0056941","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Arbolito de 7m; esteril.",NA,NA,NA,NA,297.5,"530c45d0-e0f7-401d-b3f6-34f58482c485","344","Seccion Las Galeras, Paraje Loma Atravesada hondonada, caminando del caserio de Loma Atravesada","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Creciendo en bosquecito secundario, S del caserio, camino hacia 'Loma Pica'. Colinas y pequenas mesetas; sustrato arcilloso.",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","255523",NA,"9de883d6-516d-4f28-bd36-7fef1a01a0e1","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,7.5,"sterile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056941_lg.jpg"
"2270678954","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",19.3083,-69.0083,"gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.803+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,NA,"Samana",1996,6,22,"1996-06-22",174,174,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.803+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767347","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767347","none","none",FALSE,NA,"B. Peguero; A. Veloz",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767347",NA,NA,NA,"Plants","2270678954","65f7fe94-1e81-4654-aab4-c3a1956e75cb","51646","ASU0056939","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Arbolito de 5,5m; hojas verde-brillantes en el haz y grisaceas a marrones en el enves, opoestas, muy aromaticas; botones florales blanquecinos, flores blancas; estambres marrones, creciendo en el bosquecito de 2ndo crecimiento. N.V: 'Canelilla; muy usada como bebida aromatica.",NA,"none",NA,NA,262.5,"530c45d0-e0f7-401d-b3f6-34f58482c485","475","Seccion Las Galeras, Paraje Loma Atravesada, camino a Puerto Malo, por la canada del Torito, La Herradura. Cerca del camino, en 'Loma Fermin'.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Zona de potreros matorrales con algunos manchones de bosque original.",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","242161",NA,"65f7fe94-1e81-4654-aab4-c3a1956e75cb","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,37.5,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056939_lg.jpg"
"2270680682","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.0583,-71.325,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.606+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","grisea","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Barahona",1993,6,9,"1993-06-09",160,160,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.606+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767344","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767344","none","none",FALSE,NA,"R. Garcia; F. Jimenez, G. Caminero",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767344",NA,NA,NA,"Plants","2270680682","1bcfb0d5-ed1b-4747-88a8-658a2155e54c","51646","ASU0056943","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Arbol 6m de alto, estambres blancos, frutos jovenes.",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","4889","Sierra de Bahoruco. Enriquillo N del poblado Higuero, en el lugar llamado EL Maniel Viejo.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa",NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Bosque latifoliado con un remanente de vegetacion original, a orilla de un camino que va hacia la Sabana del Maniel.",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","242170",NA,"1bcfb0d5-ed1b-4747-88a8-658a2155e54c","http://creativecommons.org/licenses/by-nc/3.0/","marisin","var.",NA,NA,NA,NA,NA,"flowers and fruit",NA,NA,NA,"ecologicallyOccursWith: Drypetes|ecologicallyOccursWith: Eugenia|ecologicallyOccursWith: Prunus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056943_lg.jpg"
