"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","otherCatalogNumbers","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","http...unknown.org.recordID","associatedTaxa","locality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","higherClassification","collectionID","name","datasetName","preparations","rightsHolder","institutionID","nomenclaturalCode","verbatimEventDate","language","type","verbatimElevation","elevationAccuracy","gadm","habitat","identificationQualifier","reproductiveCondition","associatedOccurrences","county","typeStatus","identificationRemarks","higherGeography","islandGroup","island","organismID","ownerInstitutionCode","accessRights","dynamicProperties","fieldNumber","verbatimLocality","disposition","networkKeys","individualCount","identifiedBy","media_url"
"2270567728","Psidium acranthum Urb.",18.25833,-71.5,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.750+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420329,6,7707728,220,690,5014,3187232,5420329,5420329,"Psidium acranthum Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium acranthum","Psidium","acranthum","SPECIES","ACCEPTED","NE",860,"NORTH_AMERICA","Independencia",1993,3,24,"1993-03-24",83,83,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.750+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3357720","http://creativecommons.org/licenses/by/4.0/",FALSE,"3357720","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"221015","R. García; G. Caminero, D. Honer","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","4447","3357720","1f9cd73a-05d9-4f7f-8fbe-87094d9b98ba","ecologicallyOccursWith: Savia|ecologicallyOccursWith: Coccoloba|ecologicallyOccursWith: Sideroxylon|ecologicallyOccursWith: Exostema|ecologicallyOccursWith: Eugenia|ecologicallyOccursWith: Myrcianthes","Sierra de Bahoruco. 12 km al S de Duvergé, en el lugar llamado Monte Palma.","Plants","2270567728","1f9cd73a-05d9-4f7f-8fbe-87094d9b98ba","187168","ASU0069454","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Arbusto, 2.5m de alto; botón floral rojo verdoso.","Anne 2013_02_27","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","Psidium acranthum Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU_Plants/201408/ASU0069454_1408744777_lg.jpg"
"1930597330","Psidium acranthum Urb.",19,-69.5,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:41.078+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420329,6,7707728,220,690,5014,3187232,5420329,5420329,"Psidium acranthum Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium acranthum","Psidium","acranthum","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA","El Seibo",1986,2,19,"1986-02-19",50,50,NA,"2024-07-21T05:14:41.078+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1689695","http://creativecommons.org/licenses/by/4.0/",FALSE,"c82cb231-bb1f-4357-97b7-51d53e444a3b","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,NA,"T. A. Zanoni","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","36137","c82cb231-bb1f-4357-97b7-51d53e444a3b",NA,NA,"Los Haitises: Parque Nac. Los Haitises: Caseta de Guardaparques Monte Bonito sobre un magote frente a la caseta.","NY","1930597330","c82cb231-bb1f-4357-97b7-51d53e444a3b",NA,"01438003","NY",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Psidium acranthum Urb.","Vascular plants","sheet","The New York Botanical Garden","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","19 Feb 1986","en","PhysicalObject","656-984 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/489/266/01438003.jpg"
"2270483728","Psidium acranthum Urb.",19.0833,-69.45,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.846+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420329,6,7707728,220,690,5014,3187232,5420329,5420329,"Psidium acranthum Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium acranthum","Psidium","acranthum","SPECIES","ACCEPTED","NE",5,"NORTH_AMERICA","El Seibo",1985,4,25,"1985-04-25",115,115,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.846+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124927","http://creativecommons.org/licenses/by/4.0/",FALSE,"1124927","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"153664","Zanoni; M. Mejia, J. Pimentel, R. Garcia","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","34385","1124927","a7e12e37-3072-42cf-a3e8-08c2058df795",NA,"Entre La Cueva de Arena y la Boca del Infierno, orilla del sur de la Bahia de Samana.","Plants","2270483728","a7e12e37-3072-42cf-a3e8-08c2058df795","187168","ASU0004813","ASU","http://creativecommons.org/licenses/by-nc/3.0/","2m; corola de 5 petalos blancos.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","Psidium acranthum Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"none","Roca calcarea, bosque latifoliado, frente al mar.","cf.","fl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/ASU0004/ASU0004813_01_print.jpg"
"2270482798","Psidium acranthum Urb.",18.4908,-71.8508,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.724+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420329,6,7707728,220,690,5014,3187232,5420329,5420329,"Psidium acranthum Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium acranthum","Psidium","acranthum","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA","Independencia",1985,7,25,"1985-07-25",206,206,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.724+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124925","http://creativecommons.org/licenses/by/4.0/",FALSE,"1124925","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"205246","F. Grifo; John M. Matuszak","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","218","1124925","e3b6f85c-5430-4a56-9030-2ae61eb2326f",NA,"No specific.","Plants","2270482798","e3b6f85c-5430-4a56-9030-2ae61eb2326f","187168","ASU0004814","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","Psidium acranthum Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=f0423469-be1d-4c57-b871-6c18150bae59","Jimani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/ASU0004/ASU0004814_02_print.jpg"
"2270484527","Psidium acranthum Urb.",18.4908,-71.8508,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.746+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420329,6,7707728,220,690,5014,3187232,5420329,5420329,"Psidium acranthum Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium acranthum","Psidium","acranthum","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA","Independencia",1985,7,25,"1985-07-25",206,206,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.746+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124926","http://creativecommons.org/licenses/by/4.0/",FALSE,"1124926","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"205243","F. Grifo; John M. Matuszak","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","204","1124926","8f0ff7ac-5a89-4582-9fc2-0af17f53fdd3",NA,"No specific.","Plants","2270484527","8f0ff7ac-5a89-4582-9fc2-0af17f53fdd3","187168","ASU0004812","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","Psidium acranthum Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jimani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/ASU0004/ASU0004812_01_print.jpg"
"1930858361","Psidium acranthum Urb.",19,-69.5,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:45.010+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420329,6,7707728,220,690,5014,3187232,5420329,5420329,"Psidium acranthum Urb.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium acranthum","Psidium","acranthum","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA","El Seibo",1985,8,6,"1985-08-06",218,218,NA,"2024-07-21T05:14:45.010+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1689697","http://creativecommons.org/licenses/by/4.0/",FALSE,"daa127fe-ca87-4e19-8269-e1f41f3547fa","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,NA,"T. A. Zanoni","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","35490","daa127fe-ca87-4e19-8269-e1f41f3547fa",NA,NA,"Los Haitises: frenta a la Costera de Guardaparques de Monte Bonito (de Trepada Alta), Parque Nacional Los Haitises.","NY","1930858361","daa127fe-ca87-4e19-8269-e1f41f3547fa",NA,"01438004","NY",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Psidium acranthum Urb.","Vascular plants","sheet","The New York Botanical Garden","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","06 Aug 1985","en","PhysicalObject","656-820 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/489/267/01438004.jpg"
