"sp","la","se","bio_1","bio_1_se","bio_2","bio_2_se","bio_3","bio_3_se","bio_4","bio_4_se","bio_5","bio_5_se","bio_6","bio_6_se","bio_7","bio_7_se","bio_8","bio_8_se","bio_9","bio_9_se","bio_10","bio_10_se","bio_11","bio_11_se","bio_12","bio_12_se","bio_13","bio_13_se","bio_14","bio_14_se","bio_15","bio_15_se","bio_16","bio_16_se","bio_17","bio_17_se","bio_18","bio_18_se","bio_19","bio_19_se","alt","alt_se","ai","ai_se","wind","wind_se","srad","srad_se","et0","et0_se"
"Alchorneopsis_floribunda",3.54727447287116,0.0304577216737401,26.1294994354248,0.142118974895118,10.107889175415,0.414305666015304,76.0629374186198,0.824570640362015,65.4044698079427,4.2625815591365,33.0600001017252,0.155508754320022,19.7320003509522,0.590784096468192,13.3279997507731,0.675440322460275,25.9306672414144,0.172135037300219,26.3031113942464,0.367957676103279,27.0133336385091,0.160418351056979,25.3768889109294,0.154728405286898,2405,180.533776464252,364.666666666667,30.6400850980348,40.6666666666667,6.55178799458025,53.4519348144531,1.81884249146729,972.666666666667,57.5483693497463,180.666666666667,21.5878909816832,428.333333333333,57.7055103601547,573,145.039075194698,111.333333333333,10.5215827565868,15357.6666666667,746.87083022236,1.87533338864644,0.296267922955635,16873.2783203125,879.276842518768,1558,79.964575490234
"Omphalea_trichotoma",5.11530780542116,0.154142582013095,25.2892923355102,0.00863234892463114,7.87450003623963,0.135174889830686,57.1280708312988,0.22605816232344,212.49348449707,3.31865229264173,31.8755006790161,0.141774580545284,18.092999458313,0.0403051998183721,13.7825012207031,0.182079780363658,27.3272495269775,0.246132200507012,22.6335000991822,0.0413652773520904,27.6939992904663,0.03111246639593,22.5231666564941,0.0366522481642522,1345.5,42.0728534805996,205,3.53553390593274,44.5,3.18198051533946,52.797025680542,4.61883469038302,513.5,39.2444263558534,148.5,16.6170093578839,476.5,32.8804653251745,154,20.5060966544099,25,2.82842712474619,3558.5,2516.23948085233,3.11891663074493,0.0190329267316409,18452.125,203.028034548187,1788,NA
"Micrandra_spruceana",3.68932169915846,0.073054128127281,25.8394997914632,0.160962879143015,10.1383333206177,0.149831073848503,85.9501825968424,0.480653688338708,39.3139940897624,1.98423525073965,31.6199995676676,0.103922857578035,19.828000386556,0.211361639941008,11.7919991811117,0.107488608343748,25.8373336791992,0.171693892565403,25.4146664937338,0.155900494372675,26.2675552368164,0.169062089991406,25.3008886973063,0.123052673583774,2406,143.779151633484,263.666666666667,9.43594388691651,124,8.37323779138698,22.3955771128336,0.753544395909791,723,38.4115144773601,416.666666666667,30.2165027267723,650,35.5105618091294,421.333333333333,31.5635748808537,252.666666666667,68.2400447223161,20366.6666666667,1481.5795749932,0.842222213745117,0.0532445199310063,13272.0003255208,165.47541637937,1206.66666666667,29.0025541659377
"Ditrysinia_fruticosa",1.78098841021442,0.0200046046292205,17.4986000061035,0.191281559412856,12.8145334243774,0.091037491240514,40.6582412719726,0.170476136227205,722.985205078125,6.97648055868202,32.8248001098633,0.0934157920701874,1.29680000543594,0.254451817084023,31.5280006408691,0.250790508128522,9.64013328552246,0.137731714994518,21.8514663696289,0.25833306624275,26.1693332672119,0.109752261106368,8.36453323364258,0.26972416483856,1470.6,16.3319319126673,155,0.692820323027551,85.4,1.08258948821795,16.639496421814,0.549221022064648,434.8,0.622896460095897,292,4.78539444560216,352.2,7.80179466533182,413.6,2.96513068851948,88.6,9.75253813117385,9774.4,107.707065692089,2.49353332519531,0.0150265376508569,15976.0998046875,23.7396739020122,1504.4,4.95701523096308
"Ditta_myricoides",1.50328394327796,0.0183069079994949,21.3702667236328,0.598190816034178,8.05759992599487,0.320344195474674,68.8347122192383,0.539029530597656,133.042468261719,0.0942519376772035,26.8984001159668,0.507825739959136,15.2464002609253,0.778922692117874,11.6519998550415,0.364541588834032,22.5882667541504,0.564240161783634,19.689333152771,0.592025385613046,22.8202667236328,0.602423299360315,19.6417331695556,0.61020597894025,1862,67.3196850854191,220.4,2.33923064275415,77.2,4.45735347487722,32.5359497070313,1.93133772303973,611,16.8825353546202,274,16.8606049713526,547.4,15.9546858320683,277.4,15.3711417923328,699.8,98.0051427222062,11808,391.202684039872,3.45600004196167,0.0813226295041546,18612.98359375,33.7011080342955,1671,20.6295903982605
"Suregada_glomerulata",3.16057871900939,0.040661989611537,24.6665554046631,0.794228120527745,8.1666669845581,0.14658481195475,85.0061976114909,2.06717977973504,39.4764461517334,6.4544496179317,29.7506663004557,0.98435416765653,20.0866667429606,0.799840382531473,9.66399955749511,0.401944048587947,24.3955554962158,0.735775028257704,24.6742223103841,0.861386170436941,25.2155558268229,0.848575902581433,24.2351112365722,0.752764296863494,2562.33333333333,241.236245050212,317.333333333333,20.6083406344059,97,21.5019378971602,34.9882030487061,4.17447264914114,885,68.2861625807162,353.666666666667,62.0361304521928,589.666666666667,57.513605475703,755,111.001501491346,392.666666666667,136.045063340274,16875.6666666667,1735.35591396928,1.75055551528931,0.0691645335262724,17035.8610026042,395.174057962624,1518,55.893748408128
"Suregada_eucleoides",2.12051446782944,0.0404534574529954,20.9720664978027,0.204751769950676,13.4873334884644,0.150816671186479,64.1860092163086,0.257750641309435,271.850402832031,0.686736223092967,30.6239997863769,0.251711529216354,9.62240009307862,0.100219895395003,21.0015995025635,0.153167738541493,23.5629329681396,0.197957528294874,17.3671997070313,0.276998722533837,23.5792003631592,0.202505334661361,17.182799911499,0.202797527619739,785,5.26497863243527,198.2,1.27593103261893,4.8,0.0894427190999916,108.72329864502,0.176067364034156,518,4.17372735094184,17.8,0.219089023002066,462.6,8.03193625472712,18,0.282842712474619,990.8,33.7468220726041,3866.8,55.5471691447908,2.79006662368774,0.0258756629911192,20156.349609375,12.6442542948073,2052.4,15.0642623450337
"Dichostemma_glaucescens",3.01557818580592,0.0652357229497,25.1923891703288,0.298379870889821,8.41611131032308,0.300401376299062,76.455202738444,2.75560052799272,83.8893801371256,10.3430427861078,30.9066664377848,0.28504740014091,19.8959999084473,0.237961538589147,11.0106665293375,0.0648051090908248,25.2099997202555,0.374132523628451,24.3237781524658,0.248582511654949,26.0706666310628,0.362936939358638,24.014222462972,0.175802523420575,1821.66666666667,53.5685784074264,285,28.5832118559129,27,10.7445076408575,53.3387482961019,6.76207212883145,715,49.3367115960429,121.666666666667,40.2662435592193,552,41.3279566395437,179.666666666667,73.6012781692557,274,64.2114562294853,15331.6666666667,966.425793744566,0.969222207864125,0.0480036290082691,13414.9720052083,564.295174877826,1203.66666666667,48.8584501202008
"Cyrillopsis_paraensis",3.67978292074611,0.0780717240752232,26.1670557657878,0.239839155739515,8.56966654459635,0.129702486412155,78.0251642862956,0.565652378222913,59.4427108764648,4.00478145245144,32.2119998931885,0.248454673026014,21.2199999491374,0.235434135382255,10.9919999440511,0.229379919362393,26.0617783864339,0.241889542248514,26.9433339436849,0.288667800382309,26.9444446563721,0.288968905293133,25.4739996592204,0.19990492610755,2470,184.185594804082,384,29.0994463483032,76.3333333333333,6.73575314054563,48.4385058085124,0.875930261396578,1014.66666666667,61.7128955849706,277.666666666667,16.3582576270394,312.666666666667,31.7250923005983,616.333333333333,103.149478015232,98.6666666666667,14.614807306037,15025.3333333333,1354.36882935407,1.53511110941569,0.0461040642411494,17984.8053385417,66.9647799399786,1620.66666666667,18.5721815069185
"Ochthocosmus_longipedicellatus",0.336205875576908,0.0228131377874033,23.6638332366943,0.213526137687158,9.35260009765625,0.0469073361127722,82.698095703125,0.172731871343879,51.3805641174316,0.226542659728871,29.6863998413086,0.21679977482467,18.3783996582031,0.24893081196149,11.3080001831055,0.0332551951274738,23.400532913208,0.231200567277237,23.196667098999,0.190513647027678,24.3398666381836,0.223594024648305,23.1140003204346,0.200728089592375,2111.8,12.0194841819439,319.6,1.67092788593643,79,1.994993734326,43.6519065856934,0.675679999690112,859,3.08220700148449,301,11.2285350780946,424.2,12.0676426861256,364.4,15.7210686659654,620.6,51.476907444018,13985.4,74.3723873490693,1.71106667518616,0.0146610899346383,17141.916796875,11.0360036580051,1523,3.95727178748188
"Ixonanthes_reticulata",3.70020525135344,0.0687329786257579,22.9171667098999,0.00707055530617377,9.0973334312439,0.0186204776721111,90.3587837219239,0.0326466116817454,31.323356628418,0.262010435627611,28.0920000076294,0.0141417849619827,18.0240001678467,0.00282822212247001,10.0679998397828,0.016970007084417,22.6549997329712,0.00259287412040276,22.8479995727539,0.0108421924857443,23.3686656951905,0.0127276739007126,22.6319999694824,0.0122569778965442,2419.5,1.76776695296637,269,0,104,0,29.962839126587,0.0465058441712923,784,0,345.5,0.353553390593274,662,1.4142135623731,704.5,0.353553390593274,662,2.82842712474619,17979,97.5807358037436,1.34166663885116,0.0146135346373328,15902.5,10.3117437143152,1348,0.707106781186548
"Hugonia_penicillanthemum",2.08646231104765,0.101069773305197,21.0432915687561,0.183095264881226,7.9854165315628,0.0273592355589143,54.6893863677979,0.129233608089426,248.674686431885,2.36134509568821,28.048999786377,0.132921835099198,13.4459998607635,0.18947739880036,14.6029999256134,0.0720805552183171,23.7313327789306,0.126862670324464,18.8841667175293,0.194523727437427,24.0481662750244,0.161917093752552,17.9959998130798,0.204803063715144,2036.75,53.6607301323168,277,5.3424401416082,77.25,3.28744454959573,36.2057704925537,0.589086751932222,755,15.8047988492947,297.75,8.96143357207242,737.5,15.9824122084246,430,26.6638019294573,364.5,36.6938346319923,12300.5,392.919335445161,3.52891665697098,0.067379484762031,18036.2709960938,40.1551814319322,1575,11.6779707141267
"Hugonia_obtusifolia",2.24214745509839,0.0749889950408863,25.1978750228882,0.2710446798434,7.11508357524872,0.241369849301885,73.2628574371338,1.57430767089474,90.0874767303468,2.88805743859103,30.3289999961853,0.222514936203007,20.6489996910095,0.312193638419666,9.68000030517579,0.134295622505946,24.5170001983643,0.311715236650931,25.3121666908264,0.292512003808879,26.1575002670288,0.292365656921169,23.9556665420532,0.250013099366547,2521.5,125.767394423197,439.75,20.5125723642843,30.5,4.9770305738797,65.057050704956,1.40744557475884,1110.5,69.3224650936958,134,14.1965371364522,572.25,58.1275089064263,630.5,133.827858958191,299.25,71.0828082239299,19907.25,898.709453767827,1.47466665506363,0.0915254235858656,14036.8752441406,109.17358090003,1264.5,13.1616551644034
"Hugonia_spicata",4.32292363259911,0.0562164790709622,24.4290555318197,0.163112341734404,9.49888896942138,0.191162543786755,79.8867886861165,0.585423348941477,75.9024925231933,2.01878397781617,30.7073329289754,0.180614482442654,18.8379996617635,0.231857724827923,11.8693332672119,0.184433192073917,24.065777460734,0.122525222288647,23.8918895721436,0.265246769068497,25.3331108093262,0.165275770259887,23.4613335927327,0.194639072229685,1875.5,70.1117164087271,297.166666666667,12.6039749755855,29.6666666666667,2.2819744537149,53.5055084228516,1.98868362907581,759.166666666667,40.0754034660035,147.666666666667,6.45898742207465,485.333333333333,11.3811084534693,444.833333333333,71.001519284736,455.333333333333,24.476443701982,14832.1666666667,606.513720799883,1.10666666428248,0.0276535676851988,14347.3056640625,256.785081756733,1277,25.3091990303043
"Reinwardtia_indica",-0.371168712375358,0.500377713680759,21.7001667022705,NA,14.4776668548584,NA,38.6813812255859,NA,796.842590332031,NA,39.9959983825684,NA,2.56800007820129,NA,37.4279975891113,NA,28.9220008850098,NA,17.1240005493164,NA,30.4193325042725,NA,11.1886672973633,NA,585,NA,142,NA,7,NA,79.7420349121094,NA,308,NA,42,NA,280,NA,112,NA,483,NA,3413,NA,1.33899998664856,NA,16993.083984375,NA,1734,NA
"Roucheria_schomburgkii",2.34461120630686,0.0842994903056636,24.7829585075378,0.400411249048556,9.68508315086364,0.217119532494239,78.8064155578613,2.13118342521478,44.5751886367798,2.31955475820083,31.2119994163513,0.62775028999393,18.7210001945496,0.258030177676604,12.4909992218018,0.647874296435019,24.6054997444153,0.402855311881048,24.3996658325195,0.456515004785537,25.3358330726623,0.365894721177544,24.2338328361511,0.418400870711666,2258.5,74.9139784463932,323,8.01040989379861,65.75,12.9540453784394,47.0565962791443,4.72663732836064,883.75,24.0739961715264,255.5,40.0294162668739,462.5,42.5962146205505,501.5,85.0464333957241,383.25,70.6851513756602,17049.5,1095.6782051162,1.30391666293144,0.131815391617407,15408.0834960938,539.252114877284,1375.5,44.2994074452469
"Quiina_pteridophylla",3.38278404814303,0.148411968771783,25.8055000305176,0.263177795246041,10.606777826945,0.722448703478205,74.5533396402995,1.85578595400351,49.1850674947103,3.90456613307212,33.3440004984538,0.431285461237741,18.9413324991862,0.919228932734744,14.4026679992676,1.30068915651607,25.3688888549805,0.225451551328709,25.931111017863,0.419802836539446,26.42822265625,0.338561086031915,25.2426662445068,0.24303415584744,1905.66666666667,91.0410977607447,345.666666666667,14.0646654711307,26.6666666666667,9.20346150661281,72.2307383219401,2.15033601154671,933,40.109572146531,102.333333333333,26.3509083405178,253.333333333333,24.1898356370635,594,155.954409292517,250,35.4729944229879,12933.3333333333,641.671976890004,1.37999999523163,0.0425954206555785,15667.5,269.510103549622,1481.33333333333,29.3074380648655
"Quiina_tinifolia",3.22808876523465,0.0511838797063644,26.7451248168945,0.0691746039033737,10.7460830211639,0.288251504510413,88.6450653076172,0.476118882121444,40.8259520530701,2.02791589594322,33.0499997138977,0.242638819575419,20.9390001296997,0.0468073262173937,12.110999584198,0.285641190132586,26.2884998321533,0.00895819392980743,26.9371666908264,0.120303382520529,27.1438336372375,0.0837822429318184,26.1843338012695,0.0385835967415838,2901.5,65.5990027871359,369.5,9.72646732717828,137,6.94922057979646,31.5637950897217,2.43453206815133,1031.5,27.8855548029202,467.25,22.4307963523367,507.75,27.2453168758718,898.25,36.3411927661527,115.25,7.74428552762186,20276.5,862.071741504151,1.09441667795181,0.0125293001457679,15349.1457519531,274.122452882388,1412.25,30.2850176104731
"Lacunaria_oppositifolia",3.47117690384546,0.259372556743968,26.0899448394776,0.179764941262342,9.61077753702801,0.464562734872399,76.6307907104492,1.30407029003986,43.6729532877604,1.67972046791532,32.5199991861979,0.206080893854328,19.8973331451416,0.675204506783802,12.6226660410563,0.800233961630482,25.8502229054769,0.107162859872556,25.9588890075683,0.300741129626638,26.6604442596435,0.212662049389351,25.6328887939453,0.21052352350948,2244.33333333333,22.940341306512,324.666666666667,9.19742314958883,39.3333333333333,9.02055266435324,56.1779568990072,3.57291207880498,926.333333333333,29.2144053761407,160,27.8388218141501,405,27.8388218141501,427,124.774908446281,71.3333333333333,7.31310340973526,17537,45.5241083871441,0.988888879617054,0.0552624822432248,14215.0556640625,107.704985176351,1277,14.051492605572
"Philacra_auriculata",1.95612023994307,0.32864452898394,22.5851103464763,0.391700140382451,10.1431112289429,0.0286110420588587,90.1225763956706,0.100406699646666,36.5212720235189,0.944101802606701,28.4719994862874,0.374123021419777,17.2173328399658,0.393368103806643,11.2546666463216,0.0192450823868655,22.1219997406006,0.376432622182287,22.7311115264892,0.411329911516815,22.9371109008789,0.395933919021192,22.0644435882568,0.376689203703736,2423.66666666667,10.0074046659535,345.666666666667,0.192450089729875,120,0.577350269189626,40.8043759663899,0.208448443136375,981,2.3094010767585,373.666666666667,3.079201435678,419.666666666667,3.079201435678,856,2.3094010767585,970,81.9837382249269,18508.3333333333,271.752610808952,1.13922222455343,0.00699235118012652,15025.9446614583,24.088398877703,1303.66666666667,9.674326467129
"Testulea_gabonensis",3.60260691408909,0.15697217359388,24.9600009918213,NA,7.68733358383179,NA,62.9077987670898,NA,137.601028442383,NA,30.6480007171631,NA,18.42799949646,NA,12.2200012207031,NA,25.5533332824707,NA,22.9173336029053,NA,26.2733345031738,NA,22.9173336029053,NA,1494,NA,288,NA,0,NA,78.8551864624023,NA,642,NA,4,NA,604,NA,4,NA,241,NA,13252,NA,1.34300005435944,NA,12037.25,NA,1126,NA
"Caryocar_glabrum",2.75638797270305,0.250161358364064,25.6273886362712,0.110942141168954,10.2083330154419,0.508187369088158,74.2394256591797,0.906824290624704,53.3160909016927,1.88493682231162,32.3426666259766,0.258268686896598,18.5333334604899,0.600950869419088,13.8093331654866,0.830220550004939,25.5411109924316,0.114607532346917,25.4328893025716,0.32313270042634,26.2026666005453,0.151941798383596,24.9931112925211,0.125148130571649,2062,92.8780562529887,332,15.6204993518133,23,4.04145188432738,65.6390482584636,1.1452885664942,934,49.6621921921831,101.666666666667,11.2759987649941,385,60.927096690316,250.333333333333,48.1309940952043,120.333333333333,1.57527187541754,16158.6666666667,871.157616389016,1.15177778402964,0.0505555878016956,14296.9446614583,170.085558966396,1282,10.8371788046726
"Anthodiscus_amazonicus",2.46035565515872,0.0249625448116853,24.2626252174378,0.786736443111116,10.7902500629425,0.235333742724074,81.6001319885254,0.628339087042889,46.5541753768921,2.16378413623563,30.563000202179,0.694616673515601,17.3379998207092,0.973863921561935,13.2250003814697,0.279932477298159,24.3873329162598,0.787564463519627,23.6204996109009,0.820430532112409,24.7260003089905,0.764423983004478,23.6125001907348,0.819037091294394,2204,111.056292032464,296.75,14.875,61.75,2.60907870074221,48.1480131149292,1.14825056997809,854.5,43.0084778464278,210.75,7.88293251271378,543,14.6301629063612,267.25,15.064272025779,557,190.802799595114,17502.5,1047.24289804228,1.13849997520447,0.0963438381397638,13662.8122558594,88.5617237306904,1271.25,21.0924305142864
"Lophopyxis_maingayi",3.39497262414812,0.0877848737090919,26.0933675765991,0.0221277637270065,7.18159854412079,0.09616254907837,80.0490913391113,0.230616850866845,59.1500520706176,2.29459854658216,30.6958632469177,0.100301362780858,21.7215452194214,0.0416614292829951,8.97431802749634,0.135268239290469,26.079764842987,0.120379037005572,26.4222803115845,0.0343112924847929,26.7289471626282,0.0317489446003333,25.2947425842285,0.0635435221602191,3279.5,90.8864905619458,411.25,1.40497627500728,162.5,11.2054674155075,29.5454549789429,2.55486755251979,1140,9.26462807312486,538.75,31.1343694063865,741.5,64.889168330829,857.75,39.0615833225775,43,6.04497036110738,16804,2896.65924673004,2.57106441259384,0.101734222329287,16892.2705078125,88.2957923497412,1447.33333333333,12.9629100528021
"Drypetes_principum",3.96479547492148,0.12069468035858,23.5060005187988,NA,9.3973331451416,NA,79.8278427124023,NA,64.7951736450195,NA,29.7999992370605,NA,18.0279998779297,NA,11.7719993591309,NA,23.2526664733887,NA,23.57200050354,NA,24.3899993896484,NA,22.8246669769287,NA,1616,NA,296,NA,30,NA,59.9106597900391,NA,645,NA,109,NA,351,NA,423,NA,698,NA,13246,NA,1.07099997997284,NA,13786.6669921875,NA,1224,NA
"Balanops_pancheri",3.39383702725586,NA,20.9991664886475,NA,7.70166730880737,NA,54.7459983825684,NA,244.159439086914,NA,27.7399997711182,NA,13.6719999313354,NA,14.0679998397827,NA,23.9113330841064,NA,18.8880004882812,NA,23.9113330841064,NA,18,NA,1709,NA,238,NA,68,NA,40.173454284668,NA,673,NA,241,NA,673,NA,297,NA,433,NA,11653,NA,3.65733337402344,NA,18588.333984375,NA,1581,NA
"Parinari_anamensis",2.7329766274648,0.0361164218824746,25.4652915000915,0.57918486975086,8.12675034999847,0.211848739404364,59.3227939605713,0.937208628946975,134.924602508545,8.25211577703166,32.0510005950928,0.70897455383931,18.282999753952,0.481847311680882,13.7680008411408,0.484509382135434,25.6918334960938,0.551304769629823,23.7775001525879,0.549651066734116,27.0308337211609,0.64424926171137,23.639166355133,0.52001019935304,1978.5,126.985973634886,346,18.0704639305876,9,2.03100960115899,78.537914276123,2.03656095356682,980.25,60.5128688104164,50.5,8.06871530459879,413,43.8192309380254,103.5,10.5780826870153,278.25,74.1072913079408,11652.5,951.648689993669,1.75766664743424,0.0534986657115813,18894.5834960938,222.598393600942,1723.25,41.3573728815875
"Magnistipula_butayei",4.47368359619064,0.160204107176228,24.3779172897339,0.0671159902679251,9.76883363723755,0.0265164368595392,83.1107368469239,0.00439945663497624,51.5308132171631,0.0496496618953892,30.666000366211,0.0834386217591802,18.9119997024536,0.0509113699524151,11.7540006637573,0.0325272518067632,24.166000366211,0.0730671252776382,24.5593338012695,0.0603394513769257,25.0226669311524,0.0659972443210293,23.7509994506836,0.0704749255068355,1773,0.707106781186548,225,0,75,0,30.8299980163575,0.0510846777935158,611.5,0.353553390593274,274,0.707106781186548,423.5,1.06066017177982,465,0.707106781186548,450,8.48528137423857,13006,20.5060966544099,1.06366664171219,0.0016499226786544,15517.3334960938,16.6760500119771,1362,0
