"sp","lma","se","bio_1","bio_1_se","bio_2","bio_2_se","bio_3","bio_3_se","bio_4","bio_4_se","bio_5","bio_5_se","bio_6","bio_6_se","bio_7","bio_7_se","bio_8","bio_8_se","bio_9","bio_9_se","bio_10","bio_10_se","bio_11","bio_11_se","bio_12","bio_12_se","bio_13","bio_13_se","bio_14","bio_14_se","bio_15","bio_15_se","bio_16","bio_16_se","bio_17","bio_17_se","bio_18","bio_18_se","bio_19","bio_19_se","alt","alt_se","ai","ai_se","wind","wind_se","srad","srad_se","et0","et0_se"
"Carpinus_turczaninovii",0.305851830936739,0.0186119973929506,-1.02513903375056,1.1260254427074,0.653213186396599,0.818041172112706,-1.50540956948123,2.12908777018374,1.95002663412085,11.8492004191002,0.253125438339537,1.35176909549535,-1.46693100421289,0.940696017860208,1.86114221079185,0.411072962925937,0.247560402360073,1.08695787774301,-1.42467539462567,2.33236684356671,0.0615913561275426,0.97520873315644,-1.44637529650621,1.2863363797492,-0.959133480324328,83.330888853036,-1.28281998568315,2.11695098702863,0.0331081035586203,13.2790561913614,-0.971972767634631,10.8805299263731,-1.25474095016297,2.69430125621825,-0.10357781105707,41.5692193816531,-0.723893060427016,2.88675134594813,-0.536901048089474,47.5351721632792,-0.254213917904957,227.668456150442,-0.875167149690683,375.277674973257,-0.114877220845708,0.040286189540258,-0.686855802654439,193.075552521497,-0.424774234679285,51.5766240476066
"Polylepis_pepei",0.0280477719700854,0.0742367737602176,-2.1518037517301,NA,1.94017105299241,NA,0.522294910776594,NA,-0.596791423937581,NA,-3.47591405238884,NA,-1.64408528187611,NA,0.205819342057784,NA,-2.28674594595822,NA,-1.69696670502549,NA,-3.77395634151898,NA,-1.27699837037468,NA,-1.02747481099539,NA,-0.878571686872354,NA,-0.931570685348168,NA,0.492596024276381,NA,-0.88068189543749,NA,-0.915362460091732,NA,-0.834147142373205,NA,-1.03437686275824,NA,5.02563455925246,NA,-0.742859587076606,NA,-0.373851199548159,NA,-0.897115609827041,NA,-1.00854869647119,NA
"Hagenia_abyssinica",-1.51272810715591,0.0549762331780806,-0.23010085655497,3.15098572294457,0.531013765899266,0.430156467873563,0.486207177902765,5.90341129023239,-0.650278420937566,51.9724738462323,-0.617468618173077,2.40981990488895,-0.0381060378954481,4.36991995493735,-0.26372210648163,1.96010021863575,-0.391943811280976,2.67899159584076,-0.14617622179459,4.03310172918857,-0.864837463660095,2.69902652174888,0.0904558564554814,3.97936146276408,-0.781063988296299,15.9099025766973,-0.535657612708711,23.3345237791561,-1.09982861364586,1.76776695296637,1.15079389208024,14.8229764889254,-0.507685508481116,84.1457069611992,-1.12683577202513,12.7279220613579,-1.00740355686007,66.4680374315355,-1.00231994868651,41.0121933088198,1.41554115882476,440.881078069812,-0.896592438862382,1078.69139470008,-0.227504397066596,0.248312330539934,-0.0644509424851863,271.528658708651,0.0977261900924769,117.379725676967
"Rosa_micrantha",-0.808696275629686,0.00675541976222196,-1.90325481531603,0.517525778300533,-0.0375095651486228,0.338962686513197,-1.41440312535516,0.605693867487176,1.3614528816619,5.56490499122825,-1.38019425517695,0.761046933641151,-1.56037345579517,0.620639459985673,1.15485086122457,0.48294452024614,-1.33925365770926,0.744320603005824,-1.62444847598384,1.70149322134465,-1.66467416803502,0.53114075725289,-1.77203271639204,0.593251902739103,-0.993855970069006,86.3553819978813,-1.28839582428744,12.5363471553719,-0.0117606773207652,4.98598034492716,-1.30449761619159,2.1385627161424,-1.2759943055451,34.6112698409059,-0.0490040531387734,16.6583312489577,-0.773507397302801,40.8190151767531,-0.485847444197453,11.6558997936667,0.00615954489957344,98.6349430982753,-0.242207770144937,1167.40233510131,0.104225330651969,0.101579125045055,-2.00098162183,421.547353640654,-1.74651091687378,52.1400805522968
"Rosa_sempervirens",-0.624031761031795,0.0247479449931152,-1.13895083912123,0.1343464457567,0.188183709197006,0.136506073093199,-1.31314628600563,0.0936818585299231,1.2544024703807,13.9756592239027,-0.146474416657571,0.506945589181003,-1.04751327427894,0.0783647777113201,1.16537533242834,0.431607653304434,-2.08353334904203,1.22655361088406,-0.218822333328123,2.81750083690903,-0.581144936857998,0.28808581412973,-1.1777162422958,0.0648008833018108,-1.01389144092413,57.98882395517,-1.12948442406526,16.1692437808465,-0.505317266994006,3.17979733805649,-0.507607371976771,6.90857377356332,-1.13465949225394,44.2835978330243,-0.535620061243585,13.9536269014082,-1.52192260594229,18.9570665022405,-0.0453616989895438,46.9767475972402,-0.195256009353858,6.80957930935314,-0.856160385857091,464.112215038721,-0.148279494545924,0.318329840586577,-0.577513790807208,90.7483537927671,-0.609710419140079,7.60360538263361
"Rosa_helenae",-1.66464326945444,0.0753804818803981,-1.46045260883999,0.530545889475646,-0.361109022240852,0.745486742316603,-1.29679571061315,2.32401951816773,0.963925238037186,19.3015569657042,-1.62848126086401,0.790041252413376,-1.30659615187375,0.855141075415306,0.730611993196842,0.905143131304333,-1.31433636872195,2.6383125186775,-1.23864170129907,2.34669864239335,-1.40936489019849,0.737675289344146,-1.36540743530148,0.226288300158269,-0.872963976434721,100.117893468613,-0.708508609441604,13.5496344080788,-0.677314260364984,6.25684810013382,0.510866708368663,5.94032286962386,-0.688339029229217,41.1046541475852,-0.742545560017126,20.4975156579559,-0.534886062804977,70.2147499540596,-0.49297120288006,91.2822241427346,1.27293971334548,481.99358379009,-0.323003588381267,1604.41510053191,-0.19935065084344,0.255254679622524,-1.68193799443636,500.394478787419,-1.28929519336348,54.3456018868541
"Rosa_henryi",-1.02472784474599,0.0633301307897234,-1.87387794251637,0.409920475591425,-0.842171311357587,0.13293406968649,-1.71789752112093,0.680742335558711,1.4689142831862,18.6527990162838,-1.96041020883078,0.578256029655316,-1.76267702909383,0.456592724404961,1.10391189890347,0.507857399501899,-0.78601977461708,0.542237179554359,-2.35943032134201,0.367326041119387,-1.63221603984166,0.542237179554359,-1.86482708445414,0.367326041119387,-0.863837649668088,39.4844378626989,-0.627658949679445,6.84044345541038,-0.830615928369551,1.05079335107654,0.905005252908272,2.50793204405942,-0.604919609354359,14.1811200780004,-0.929005899571306,4.25245027405769,0.160108418034397,14.1811200780004,-1.04150062144085,4.25245027405769,2.15071751850158,127.992411070605,0.119401602437008,340.567074585414,-0.264368592164543,0.0919645341912642,-1.98078563796971,219.248121777375,-2.28360570319034,32.8116468143046
"Rosa_davurica",-1.68509014334487,0.0535867045036897,-3.342473801945,NA,0.625341079420537,NA,-2.01029261291594,NA,3.62821698902646,NA,-1.84266179962572,NA,-3.63857333588705,NA,3.38093334393638,NA,-1.09266268052504,NA,-4.1339534711839,NA,-2.07542568044785,NA,-3.67761403342966,NA,-1.60307011776537,NA,-1.27166830847458,NA,-1.02130824710694,NA,1.52181454203033,NA,-1.38757442130128,NA,-1.0927271733262,NA,-0.806583621886658,NA,-1.11630008760823,NA,-0.0749435293024269,NA,-1.16521947082787,NA,-0.195000671512388,NA,-1.83184982313892,NA,-2.19837908806232,NA
"Rosa_laxa",0.443833011951897,0.0263329069558316,-2.9040248828351,0.155793086936404,0.535650050135822,0.215248773373791,-2.12009759174458,0.440060364971533,4.19387018111856,6.37525568632602,-0.464395323188095,0.18147788032331,-3.38271564104802,0.15842428279055,3.76763217790307,0.134964694369016,-0.375688274411865,0.110194991000143,-3.53705449731663,0.692895879732129,-1.03913896800509,0.110194991000143,-3.55281962821413,0.218901141609777,-1.81165974442228,7.60447236828434,-1.80527606290483,1.161034021896,-0.900162538732598,0.657267069006199,-0.40420999625937,1.32943569118856,-1.8887285412119,2.49158584038359,-0.956292778530454,2.31084400165827,-1.42558153909884,2.49158584038359,-1.02012934539303,2.19089023002066,-0.806021595336062,9.38360271963812,-1.5797262605401,87.6813549165386,1.20599556238373,0.0398995533034664,-1.94650715357609,192.493783680528,-1.49584440179138,19.4239028004158
"Rosa_macrophylla",-0.943100267105239,0.0241622912404381,-1.20299290586337,NA,0.501595986891209,NA,-0.956194303355762,NA,0.894292144293147,NA,-1.42749700597304,NA,-1.32082882491508,NA,0.847948390971425,NA,-0.517678888482327,NA,-1.46637408584818,NA,-1.11700570479882,NA,-1.17612830427565,NA,-1.01601384249776,NA,-0.987300539655949,NA,-0.86426751402909,NA,0.193549915003811,NA,-1.04008206080346,NA,-0.867610421913222,NA,-0.38131787723707,NA,-0.877654171740876,NA,2.46456053170347,NA,-0.805684339388839,NA,-0.703329387400487,NA,-0.675815337931922,NA,-0.744513300584393,NA
"Rosa_laevigata",-0.460704128110177,0.00962084065264844,-0.342948184049114,1.12733218423841,-0.962079039596632,0.0788175074366497,-1.69417196300611,0.69685416967211,1.36547621481506,19.3313035458911,0.228763998933034,0.778335888250918,-0.705511091866085,1.27326027734978,0.948624924859643,0.494956424202539,0.306837034880585,1.30032477233044,-1.00036008733027,1.49633192006995,0.484041123333284,0.84581510067561,-0.785326304908715,1.3468318065746,-0.305433795644557,88.6115116675029,-0.134197233200055,10.4403065089106,-0.415579705235235,3.51188458428425,0.354032590678046,1.87923372149275,-0.0815557330694174,31.3852996964668,-0.512880995444294,11.3480296870328,0.467901063467509,31.4012266804505,-0.717369601382203,20.4042479237372,-0.109455475771363,169.615578424992,0.210380835008731,911.683201150081,-0.548050764204471,0.101820246070018,-1.31738496796645,111.483359494983,-1.12998269711111,38.549150924982
"Rosa_omeiensis",1.34859195911518,0.621214783484747,-2.83304864846725,NA,1.28227646952322,NA,-1.18201329472435,NA,1.33301922678652,NA,-3.00999541292965,NA,-2.70185936347378,NA,1.68956955941058,NA,-1.86861735719515,NA,-3.04498735560015,NA,-3.1969601648519,NA,-2.47314745096245,NA,-1.29999117305021,NA,-1.17966697150385,NA,-1.08861141842602,NA,1.03180571325208,NA,-1.21223423939871,NA,-1.1404792115047,NA,-0.590013103778071,NA,-1.15191888102127,NA,4.15708390645089,NA,-0.843584054098936,NA,0.156041310951706,NA,-1.56649976488669,NA,-1.73381048010961,NA
"Rubus_nivalis",0.757549595843494,0.0187517012109299,-1.91649117253021,0.222273270839216,0.662752410930542,0.648609115052979,-0.901150199201469,1.77494475656258,0.775358900668822,4.43205927222582,-1.36801339026633,0.607979667996817,-1.27266232335814,0.138377347986937,0.820740512646971,0.540687178853651,-3.04163459328764,0.298176500052134,-0.468656470331894,0.17456922203464,-2.06672626826419,0.220358224127514,-1.49051915049059,0.292527067480189,-0.0130517548605137,61.450240032078,0.21206234412616,7.41161251010872,-0.55467292596133,3.97341163233813,0.508507243781146,2.10014492714301,0.325020955390722,22.8654324253883,-0.488322804381061,12.1520368663035,-1.50669704224496,11.116114429062,1.48244707980705,20.4736904343111,0.457978444088732,80.124977379092,0.694768780372614,1479.57758160902,0.315738321006276,0.0123651562789276,-1.37668380670388,370.301794446759,-1.14156906047492,52.7553599172634
"Rubus_allegheniensis",0.684375352143297,0.222367539997407,-1.72377390935992,1.96809665591006,0.288749743839882,0.777891233148818,-1.9039446001837,0.703824047449742,2.83015871158291,110.660851766947,-0.032680810673399,0.534867784187989,-2.26857913227298,4.48388233591247,2.66611984377805,3.94901404596235,0.0528451240167213,0.675463601674142,-2.82560060323055,3.65644942109413,-0.343636969888464,0.893242774250905,-2.27847739006378,3.65644942109413,-0.974627011811868,155.917045251634,-1.3594877664921,2.47487373415292,-0.0678466534199971,20.1525432638166,-1.08399025210677,14.3622092707406,-1.31425034523293,5.65685424949238,-0.110399530796857,70.7106781186548,-0.73767482067029,1.76776695296637,-0.614075100484391,70.7106781186548,-0.737141502175143,109.955104474508,-0.739615917799616,637.810316630266,1.49628403942608,0.118892213551776,-1.35466287420384,140.714249456123,-0.909953200538778,97.9342891943368
"Rubus_cochinchinensis",2.04959175698722,0.259297170579402,0.598689763254019,0,-1.4812003292048,0,-0.940057420160587,0,0.0510411298463164,0,0.544790239782119,0,0.538861663911453,0,-0.364736862570929,0,0.347533019218779,0,0.518119441862322,0,0.892595796393944,0,0.370872907364114,0,0.719686164421448,0,1.82292211690464,0,-0.146367019958922,0,0.697933488414504,0,1.54857662473992,0,-0.0967560913172829,0,0.134513720439746,0,-0.0121174918040413,0,-0.342411114436684,0,0.326526957716401,0,0.312694095306163,0,0.790821277853167,0,0.42192154959905,0
"Rubus_alceifolius",0.563379540930373,0.122500260448484,-0.486480360075782,NA,-1.03690168736953,NA,-1.81559658295435,NA,1.55249456886488,NA,0.22504217286012,NA,-0.852042578391617,NA,1.12002862650592,NA,-0.0739013898960299,NA,-1.10429435911848,NA,0.431097375081864,NA,-0.952308763034826,NA,-0.278691535816748,NA,-0.109105959480764,NA,-0.191235800838307,NA,0.19442993635058,NA,-0.0135449958466026,NA,-0.376446600648553,NA,0.134513720439746,NA,-0.578456307071353,NA,-0.0303655984467175,NA,0.276676882512129,NA,-0.403025331594795,NA,-1.15499274786138,NA,-1.19237080753162,NA
"Rubus_corchorifolius",1.06836585127296,0.0129451709250449,-0.987281418036806,2.1420619878236,-0.522097301558417,0.758961229021258,-1.35832893802052,5.82684159325611,1.0730889943221,90.3114739540422,-1.0646080733106,3.59351650554096,-1.12571586088464,1.80312225830822,0.798710193349969,1.79039407864529,-0.50582334998827,1.78615208263637,-1.33872160167423,1.29683374633329,-0.710208404228492,3.26541879992386,-1.11351934715287,1.00503459252775,-0.470344397916044,106.419570568575,-0.318199907141522,17.6776695296637,-0.471665681334467,8.83883476483184,0.291799891091137,1.64776239978869,-0.230329220744324,48.0832611206852,-0.536757014533549,16.6170093578839,0.244767802385935,19.7989898732233,-0.740521817100678,32.1733585439879,1.50038302722756,752.71516857308,-0.09583292603486,633.567675943147,-0.467715978279991,0.048083274270499,-0.837706752241814,497.86186934244,-1.1038019722025,12.3743686707646
"Rubus_ellipticus",-0.526723481822119,0.0192374159043119,-0.680105454305914,0.462764152019593,-0.386105683707452,0.269694555482881,-0.363932248782402,2.28659299741911,-0.268918961212327,13.9737766938192,-1.36029891025304,0.298945590471767,-0.448079337622197,0.733786674597485,-0.1504230587303,0.565289897880308,-0.704765083028675,0.428320732943094,-0.579674947256988,0.568863174781842,-1.34134536312222,0.418393322551982,-0.404510438552108,0.590136288040087,0.675370419563936,137.332254041066,1.44153475637142,30.4087487411107,-0.680305512423609,7.92641154621686,1.22702071630794,5.34695018644639,1.42998290170764,79.248646676142,-0.65750145392778,31.2702414445428,0.494414545078379,42.5146092537612,-0.797155698627409,38.5348154270914,1.717376890651,104.401302673865,0.918923399356206,1206.54647651883,-0.591642916749724,0.132590278368172,0.635043214847607,165.793089548089,-0.373526858262438,11.2489999555516
"Rubus_spectabilis",0.605204691131779,0.122509469665539,-1.59181368105146,0.977793600998775,0.354254829027061,0.637423543241445,-0.666781967611394,4.26283729784669,0.473037263699733,45.1994262917221,-1.52721993774475,0.783321364690027,-1.05462260188478,0.968162837210271,0.483306049794578,1.15487927095089,-2.61939492400414,1.43002633316024,-0.385227054217986,0.511886652217974,-1.90399330068369,0.511865769812458,-1.21880020396697,1.42765003546683,0.324494991410495,356.840507997828,0.504236286990793,50.062553463235,-0.490361006700877,8.04386124343923,0.659226257150805,5.73720100078597,0.671875715227077,152.474405866835,-0.353707534849263,35.4296381474502,-1.41823126696909,36.2097797307323,1.89348795579352,130.876956633999,-0.499632203906282,60.8224495591091,1.78959252107465,5949.72848119979,0.95372887824478,0.187428286652642,-1.30382844554067,933.218967493768,-1.3316299825774,97.7527114334564
"Rubus_phoenicolasius",1.43486572509731,0.0901553092976533,-1.61857290361154,0,0.510709009991781,0,-1.69807688185622,0,2.30138602502922,0,-0.152564736173817,0,-1.95231650188664,0,2.23220682033309,0,-2.1090297891635,0,-2.48938362487513,0,-0.538526306849812,0,-1.98013950527961,0,-0.607239299415542,0,-1.28003206638101,0,0.706139816749403,0,-1.99305399689484,0,-1.23773826585727,0,0.68774167875823,0,-0.723893060427016,0,-0.197335217551841,0,-0.772372447528849,0,-0.260065023111947,1.4142135623731,1.17333314542827,0,-1.32540886257412,0,-1.01523313687339,0.707106781186548
"Rubus_odoratus",1.95423569438868,0.101396722037815,-1.26364488739322,NA,-0.23889488831802,NA,-1.84871125301366,NA,2.24273136821209,NA,0.159273885647937,NA,-1.58802694479514,NA,1.95739821601241,NA,0.216183714074203,NA,-2.1646281711395,NA,-0.031437156313696,NA,-1.69197185945301,NA,-0.693833283619875,NA,-1.33021461381959,NA,0.571533474111246,NA,-1.9326852258759,NA,-1.28874631877438,NA,0.57177244318185,NA,-0.727830706210808,NA,-0.257887166354007,NA,-0.96075015533846,NA,-0.586992742345441,NA,1.65624016340447,NA,-1.26498607128758,NA,-0.450397922887708,NA
"Rubus_lasiococcus",1.70264240533676,0.0215689686695782,-2.49688152031642,0.297507587540197,1.04380352545209,0.465884455165583,-1.07056338342728,1.51815574126146,1.15225971086653,12.9208305726395,-1.71354418627065,0.384796829955124,-1.85907442125522,0.413903333235538,1.34134759950148,0.291815935693583,-3.83623861375826,0.476385462609688,-0.777357357067135,0.182557329787712,-2.64177830079237,0.20143339300081,-2.04292997322603,0.487409672613588,-0.275380589361876,56.5506144971034,-0.0856874373427591,8.96147309319177,-0.608515463016592,1.81989010657237,0.463880518085413,0.796144584008383,0.0444766643466114,26.350863363465,-0.506059275704507,7.1596089278675,-1.51220974634227,7.91252172192911,1.25234967435882,24.1511904468496,1.29144195131354,37.5492742939195,0.213066820795994,1165.15910158227,0.693861382918162,0.0805405677951237,-1.11767259438643,227.987290410116,-1.20373435621535,31.1549675011867
"Dryas_drummondii",1.22093243163149,0.0513710835431361,-3.62826325902892,0.809019144203972,1.23255457498474,0.433603523864582,-1.68960857442335,1.4962844432535,2.96943100076939,61.4135087025003,-2.26229278456593,0.487303946557065,-3.44831128466703,1.40350669002792,2.94611249402145,1.32943303648147,-2.36811462291724,1.74078811132248,-3.41379906542251,1.26824547184703,-2.89659915815825,0.283737372400705,-3.48768506866844,1.39544594508883,-1.63032175397086,39.3676516952688,-1.70992922277153,5.28885620904936,-0.630949853456285,3.20187445100522,-0.593617248944989,4.65080932792514,-1.74718119436691,13.4368150988246,-0.728447339221566,9.98959458636836,-1.27752605762824,13.0457655965451,-0.879078923477397,12.3017071985965,0.903757752645826,202.90720046366,-1.08231811288542,531.025961700556,0.246290980938488,0.104034989869876,-2.48323102203524,715.816201888533,-2.25653371956144,64.2685926405737
"Cotoneaster_turbinatus",0.502920869634163,0.0065908541267927,-0.969542908050201,0.414961215136754,0.251932087613861,0.032985754350869,-0.930903688919001,0.505156156777246,0.758814966411851,10.1299749893738,-1.30507887315904,0.295717556359402,-1.12060729209184,0.420932526572124,0.672416296856349,0.222106401743864,-0.318577461774619,0.331770014707751,-1.23073675809222,0.446923393129544,-0.956593237267463,0.331770014707751,-0.984429910501369,0.482271721560856,-0.496959313649435,24.762310069943,-0.219507563845644,2.7400729917285,-0.796964342710011,0.469041575982343,0.634392727393047,0.863459046212215,-0.134689121524741,9.81835016690686,-0.785749785035777,2.94957624075052,0.740911171143788,9.81835016690686,-0.881216051082179,3.03973683071413,1.78323718849589,55.9788174223072,-0.137522612215967,155.469701228246,-1.0010965355325,0.0240406620071821,-0.502627980465744,92.1223377199624,-0.834084801973838,10.792034099279
"Petrophytum_hendersonii",2.35612502079718,NA,-2.55561877480241,NA,-0.79117025218896,NA,-1.25669443114024,NA,0.683083190756696,NA,-2.87803628507696,NA,-1.55264618157375,NA,0.396681228344234,NA,-3.6357466124114,NA,-1.02700408684793,NA,-3.05625354004982,NA,-1.87427892250379,NA,1.41625836088866,NA,1.45491676902171,NA,0.19014883663647,NA,0.1239187240509,NA,1.78448886948156,NA,0.387586010207599,NA,-1.01527884842766,NA,3.04397498303466,NA,0.996364809004138,NA,4.07586720304591,NA,0.361211952736399,NA,-2.20749377630954,NA,-2.22511684967111,NA
"Neillia_thyrsiflora",0.0255143129660536,0.0347335881418837,-0.944422890594897,1.35852880894572,0.349632907533335,0.287674494622877,-0.908865133152187,2.45964961812123,0.777048009627354,37.2668449731544,-1.26305499086257,0.554371996979666,-1.13215523901065,1.20632414779941,0.707086065331348,0.651952403700829,-0.287753599818416,0.780645951167518,-1.27936915797129,1.22824447082884,-0.91204163500798,0.780645951167518,-0.979681304820745,1.68479970156092,-0.588137685252821,2.12132034355964,-0.171834143778992,0.353553390593274,-0.841833123589397,0.707106781186548,0.920426347863282,1.25191650117606,-0.1442531314467,6.36396103067893,-0.871021281783116,2.47487373415292,0.729098233792411,6.36396103067893,-0.959577396590864,7.77817459305202,1.74124765362535,78.4888527117068,-0.310341896905296,930.90607743209,-1.0347103297231,0.0094280814244924,-0.388609155413661,522.492870642765,-0.681011116763518,65.7609306503489
"Neillia_sinensis",0.0586344488838008,0.00880348923108626,-1.00405195537621,0.529847265521649,0.20747552580539,0.0838441605484921,-1.03626357368982,0.154074450613784,0.89081818545896,10.0591408976561,-1.17609707709147,0.336402601210394,-1.14968463520865,0.620459061942445,0.771299026700651,0.284056300139184,-0.260699115028035,0.396960245107027,-1.2890978484267,0.574399398158171,-0.872938142803502,0.396960245107027,-1.04647428807119,0.630722988114006,-0.472679039647043,32.1391649848892,-0.128621394595768,0.769800358919501,-0.81192060300314,0.769800358919501,0.702157782153336,2.0395389838485,-0.0783677297620979,5.00370233297676,-0.831227916634358,4.23390197405726,0.810476246657455,5.00370233297676,-0.862219361261892,7.12065332000538,1.62572849947238,46.9578218940896,-0.0505353691140833,444.880300172396,-1.09379865469499,0.010263994997075,-0.662897071515174,76.4507981451929,-0.902711723436397,14.4888207224027
"Physocarpus_malvaceus",0.951246933527401,0.0130643785332737,-2.33550983543068,0.222978428796104,2.27389843935676,0.202359068912154,-1.15174050862401,0.470494430811921,1.84684663933615,18.9475395774902,-0.610362895830835,0.29310590077623,-2.20422471522793,0.411168616810022,2.30114053905145,0.665173781410335,-3.1595496217878,1.65887696639772,-0.744566489217694,0.771383841881438,-1.8898707148524,0.292234683783785,-2.22984953385348,0.422967160568607,-1.53532305953493,26.9047951116525,-1.71662022909667,2.89620441267532,-0.657871121983917,1.39570770578943,-1.17052436023001,1.33478700398241,-1.76312121090351,9.80142846732046,-0.665687517615525,3.85123356861149,-1.50748457140172,4.4698993277254,-0.64969389389743,11.6670476128282,1.79589156886783,95.3528185215309,-1.41856711330437,320.106857158668,0.700964651823564,0.180058234486613,-0.0643456324440729,406.062972421966,-0.221121617092338,55.4376406424372
"Physocarpus_alternans",0.748254185954754,0.0118548778685731,-1.94207128574147,0.136438389716462,3.28608053832456,0.179210966634871,-1.12647288276835,0.295764893525732,2.16021332789435,5.45439787104777,0.565497681088684,0.223895277152898,-2.20886107464323,0.135649687798413,2.89464062599257,0.2421992626529,-1.83526279171434,0.709275368457887,-1.39891765977765,2.09365435489238,-1.01386448139534,0.166827347534036,-2.08075244321401,0.143867972918301,-1.88475525461829,7.04755276674109,-2.00767900424045,0.616441400296898,-0.779016830358257,0.572712842531054,-1.54748114547947,0.603305429978215,-2.05386711253104,1.88148877222268,-0.871703453757094,1.95243437789852,-1.71145462300217,1.7572706109191,-0.993771438267381,2.67805899860328,1.61614184767545,25.9769128265851,-1.8793047261855,45.7242605188974,1.16781531623526,0.0254349134593639,0.449320661923536,108.382031502572,1.1177717954678,20.7129910925487
"Neviusia_alabamensis",0.256653516379096,0.0211636872752247,-0.725184653629161,0.0494385904780724,1.63328658092515,0.0251023257983255,-1.31071251639371,0.681977818579963,2.01958103199259,18.5742847261449,1.04623628089112,0.345068724225866,-1.40797498301131,0.364867164166995,2.18804461825943,0.709936352008182,-1.00671143291495,0.11737964745243,0.673126153866096,1.65321519046166,0.541487880801055,0.277185998489867,-1.2748433180716,0.1642845379854,-0.513641390018211,80.2566196646731,-1.04166496604775,6.7175144212722,0.549099083671554,5.65685424949238,-1.54256818442879,0.0814546853060867,-1.02573604592052,22.9809703885628,0.599059322140998,4.24264068711928,-0.859741839967857,11.667261889578,-0.0299268885105606,42.4264068711929,-0.742893493253299,3.88908729652601,-0.568896482168548,568.513852073984,0.331879276718521,0.218378163587799,-0.447436013294031,8.39689302659025,-0.0393048381525694,2.82842712474619
"Antiaris_toxicaria",-0.101572540940346,0.118112292093982,0.896694744527765,0.496477062816355,0.293536105016622,0.445860383628725,0.736571348271921,5.38295503083685,-0.644475380727912,44.1966743123879,0.7821694296502,0.633154909264986,0.737015452142614,0.993956209102958,-0.480334909574206,1.62711111836794,0.803089495309874,1.11927126519301,0.778020887164115,0.334726899125626,0.788112720868685,0.813575789671228,0.845175654552471,0.187324197017573,-0.432777890062694,265.872149726142,-0.0505596541357518,27.5771644662754,-0.258538972157385,27.5771644662754,0.896281310082563,33.5731706968122,-0.147441134754019,46.6690475583121,-0.246833925592599,97.5807358037436,-0.02496093380385,47.0226009489054,-0.370086365605078,160.159685938753,-0.665960612582962,133.643181644257,-0.581273641251801,2934.13958853358,-0.387671856302779,0.723704125836441,0.994828127138169,2147.63072346529,0.87980571714957,265.872149726142
"Hullettia_dumosa",-0.418777603274606,0.365079846011744,0.851267087664233,NA,-0.88341931341605,NA,0.927911278241151,NA,-0.808283086954127,NA,0.39049918744276,NA,1.00206701456091,NA,-0.989607260368887,NA,0.560586842339253,NA,0.884545199020739,NA,0.65533884335504,NA,0.88611161575615,NA,0.964186825704271,NA,1.12036645276449,NA,0.818311768947867,NA,-0.334718563088903,NA,1.1022561617152,NA,0.9674321880895,NA,-0.125370901290558,NA,1.18823584621535,NA,-0.408559011835478,NA,0.594385752221546,NA,-1.05500543234183,NA,0.484387981455876,NA,0.2949171819573,NA
"Maclura_cochinchinensis",0.104129171718858,0.026291184694384,0.244396428921819,1.00973533734984,-0.957442709618858,0.220550577729219,0.539428741984256,10.3259881263237,-0.392001691940556,88.6043002561088,-0.338661686773087,1.39739478197709,0.411648243529911,1.49104239584431,-0.656106171645059,2.10645920335206,0.323252341515963,1.5379940166938,0.151466541672237,1.33993811585884,0.0221035258484208,1.45720725821152,0.306701296423098,1.45807570074748,0.360151337847574,130.344131408332,0.17804972864001,27.4597348318777,0.541620953524989,18.0810930511937,-0.396864471945271,13.0038164460939,0.187299212514522,65.5879392707057,0.580868069501566,59.2286842419873,0.817038989630443,89.6699710254425,-0.0607965094685273,76.073307724511,0.279283254594017,268.843269775726,0.530878122166789,1551.73197141488,-0.640964222405018,0.118617869843369,-0.073163188350583,517.442873601948,-0.444827555885877,65.1462741608224
"Myriocarpa_longipes",0.10545727561149,0.103874304296226,0.624754708891251,0.585184650861607,0.201666695908877,0.65817651264378,0.46770989028047,1.08321086163419,-0.589607969924351,17.1294763733276,0.532609399072727,0.208532952251663,0.5622580655586,1.16448518189055,-0.398493104337768,1.16637603036218,0.530492584596514,0.511037198434016,0.668055906934046,0.554200442116678,0.455317508905578,0.380069462300119,0.642821346104187,0.811396318361336,1.0205365874843,189.101204715888,1.32109664251882,39.1827980964436,-0.0398036653703811,7.36652054907878,0.406634069499417,3.82043327757068,1.33019839818854,92.0014719085153,-0.0609420626834008,23.8391965398725,0.219173104791284,39.7096230990256,0.0163775429263894,83.1927981658669,-0.0389935850639516,167.061740084317,0.631517229471303,945.150616304089,-0.692151243574215,0.13040404690107,0.363419727867497,650.790375110184,0.397690453141084,49.1415366568853
