filename,filepart1,filepart2,width_pixels,location_along_petiole,leaf_and_petiole_touch_within20pixels,image_name,leaf_id,pixel_distance,error_pixels,error_percent
Abelia_chinensis_2430684398__5,Abelia_chinensis,Abelia_chinensis_2430684398,8.48528137423857,0.20,True,Abelia_chinensis_2430684398,Abelia_chinensis_2430684398__5,8.335393092110417,0.14988828212815264,1.7982149188623664
Abelia_macrotera_1927785426__2,Abelia_macrotera,Abelia_macrotera_1927785426,7.0,0.20,True,Abelia_macrotera_1927785426,Abelia_macrotera_1927785426__2,7.515556799066931,0.515556799066931,6.859861655638584
Abelia_macrotera_1990221484__1,Abelia_macrotera,Abelia_macrotera_1990221484,9.433981132056603,0.20,True,Abelia_macrotera_1990221484,Abelia_macrotera_1990221484__1,7.072929653890792,2.3610514781658107,33.38152072341063
Abelia_macrotera_1990221484__2,Abelia_macrotera,Abelia_macrotera_1990221484,9.433981132056603,0.20,True,Abelia_macrotera_1990221484,Abelia_macrotera_1990221484__2,5.131996590022321,4.301984542034282,83.82672253520674
Abelia_macrotera_1990221484__3,Abelia_macrotera,Abelia_macrotera_1990221484,4.123105625617661,0.20,True,Abelia_macrotera_1990221484,Abelia_macrotera_1990221484__3,5.340002340823457,1.2168967152057961,22.788318010702298
Abelia_macrotera_1990221484__4,Abelia_macrotera,Abelia_macrotera_1990221484,4.242640687119285,0.20,True,Abelia_macrotera_1990221484,Abelia_macrotera_1990221484__4,6.562202374203344,2.319561687084059,35.34730498715617
Abuta_rufescens_1930383044__1,Abuta_rufescens,Abuta_rufescens_1930383044,19.849433241279208,0.10,False,Abuta_rufescens_1930383044,Abuta_rufescens_1930383044__1,42.240046827625726,22.390613586346518,53.008022641922516
Abuta_rufescens_1930950900__1,Abuta_rufescens,Abuta_rufescens_1930950900,20.248456731316587,0.10,True,Abuta_rufescens_1930950900,Abuta_rufescens_1930950900__1,41.948488506738926,21.70003177542234,51.73018754164713
Abuta_rufescens_1930950900__2,Abuta_rufescens,Abuta_rufescens_1930950900,20.024984394500787,0.10,False,Abuta_rufescens_1930950900,Abuta_rufescens_1930950900__2,33.15140457054572,13.126420176044935,39.595366609918734
Acer_distylum_1930543642__2,Acer_distylum,Acer_distylum_1930543642,12.529964086141668,0.10,True,Acer_distylum_1930543642,Acer_distylum_1930543642__2,17.6644063019395,5.134442215797833,29.066599397875525
Acer_distylum_1930585128__1,Acer_distylum,Acer_distylum_1930585128,18.97366596101028,0.20,False,Acer_distylum_1930585128,Acer_distylum_1930585128__1,19.98632344879868,1.012657487788399,5.066752223752623
Acer_distylum_1930585128__2,Acer_distylum,Acer_distylum_1930585128,16.278820596099706,0.10,True,Acer_distylum_1930585128,Acer_distylum_1930585128__2,16.450683876362103,0.1718632802623965,1.0447181500420533
Acer_distylum_4064832852__2,Acer_distylum,Acer_distylum_4064832852,12.0,0.10,True,Acer_distylum_4064832852,Acer_distylum_4064832852__2,12.93799397124628,0.9379939712462804,7.249918135152185
Acer_grandidentatum_4912252275__1,Acer_grandidentatum,Acer_grandidentatum_4912252275,10.44030650891055,0.10,True,Acer_grandidentatum_4912252275,Acer_grandidentatum_4912252275__1,17.406947262515974,6.966640753605423,40.02218567414948
Acer_grandidentatum_4912252275__2,Acer_grandidentatum,Acer_grandidentatum_4912252275,10.770329614269007,0.10,True,Acer_grandidentatum_4912252275,Acer_grandidentatum_4912252275__2,14.379890472461884,3.609560858192877,25.10144889563201
Acer_grandidentatum_4912252275__3,Acer_grandidentatum,Acer_grandidentatum_4912252275,12.083045973594572,0.10,True,Acer_grandidentatum_4912252275,Acer_grandidentatum_4912252275__3,13.694567828157105,1.6115218545625325,11.767599202722682
Ackama_celebica_2517058304__1,Ackama_celebica,Ackama_celebica_2517058304,13.341664064126334,0.20,True,Ackama_celebica_2517058304,Ackama_celebica_2517058304__1,8.976383960147839,4.365280103978495,48.630719489706415
Ackama_celebica_2517058304__2,Ackama_celebica,Ackama_celebica_2517058304,9.486832980505138,0.10,True,Ackama_celebica_2517058304,Ackama_celebica_2517058304__2,8.725247159823041,0.7615858206820967,8.728530054586358
Ackama_celebica_2517058304__4,Ackama_celebica,Ackama_celebica_2517058304,9.433981132056603,0.20,True,Ackama_celebica_2517058304,Ackama_celebica_2517058304__4,6.466981057649592,2.967000074407011,45.879213932402635
Ackama_celebica_4067112913__1,Ackama_celebica,Ackama_celebica_4067112913,9.219544457292889,0.10,True,Ackama_celebica_4067112913,Ackama_celebica_4067112913__1,27.79389222473161,18.574347767438724,66.82888318502891
Acridocarpus_natalitius_731692679__1,Acridocarpus_natalitius,Acridocarpus_natalitius_731692679,17.26267650163207,0.10,True,Acridocarpus_natalitius_731692679,Acridocarpus_natalitius_731692679__1,11.10180165558726,6.160874846044809,55.494369627331565
Actinidia_eriantha_1988167560__1,Actinidia_eriantha,Actinidia_eriantha_1988167560,35.73513677041127,0.10,True,Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__1,28.174678347764683,7.56045842264659,26.834231537008552
Actinidia_eriantha_1988167560__2,Actinidia_eriantha,Actinidia_eriantha_1988167560,34.20526275297414,0.10,True,Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__2,27.210119900507603,6.9951428524665396,25.7078722109418
Actinidia_eriantha_1988167560__3,Actinidia_eriantha,Actinidia_eriantha_1988167560,23.194827009486403,0.10,True,Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__3,21.58739504896318,1.607431960523222,7.44615993211476
Actinidia_eriantha_1988167560__4,Actinidia_eriantha,Actinidia_eriantha_1988167560,36.12478373637688,0.10,False,Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__4,27.01458043353621,9.110203302840667,33.72328260012936
Actinidia_eriantha_607796090__1,Actinidia_eriantha,Actinidia_eriantha_607796090,32.55764119219941,0.10,True,Actinidia_eriantha_607796090,Actinidia_eriantha_607796090__1,24.755049989850555,7.802591202348857,31.519189844285833
Actinidia_eriantha_607796090__2,Actinidia_eriantha,Actinidia_eriantha_607796090,28.861739379323623,0.10,True,Actinidia_eriantha_607796090,Actinidia_eriantha_607796090__2,27.135366682615512,1.7263726967081112,6.36207616760943
Actinidia_eriantha_694318963__1,Actinidia_eriantha,Actinidia_eriantha_694318963,34.23448553724738,0.10,True,Actinidia_eriantha_694318963,Actinidia_eriantha_694318963__1,32.33601792978746,1.8984676074599207,5.871061834460082
Actinidia_eriantha_694318963__2,Actinidia_eriantha,Actinidia_eriantha_694318963,26.90724809414742,0.10,True,Actinidia_eriantha_694318963,Actinidia_eriantha_694318963__2,29.390711883178295,2.483463789030875,8.449825233570744
Actinidia_fulvicoma_2397741345__1,Actinidia_fulvicoma,Actinidia_fulvicoma_2397741345,30.886890422961,0.10,True,Actinidia_fulvicoma_2397741345,Actinidia_fulvicoma_2397741345__1,18.552349450645856,12.334540972315143,66.48506166363606
Adenaria_floribunda_1928933241__1,Adenaria_floribunda,Adenaria_floribunda_1928933241,14.317821063276352,0.20,True,Adenaria_floribunda_1928933241,Adenaria_floribunda_1928933241__1,11.108133281519446,3.209687781756905,28.894934012871893
Adenaria_floribunda_1928933241__2,Adenaria_floribunda,Adenaria_floribunda_1928933241,16.1245154965971,0.20,True,Adenaria_floribunda_1928933241,Adenaria_floribunda_1928933241__2,9.8723651674764,6.252150329120699,63.32981228974223
Adenaria_floribunda_1928933241__3,Adenaria_floribunda,Adenaria_floribunda_1928933241,15.652475842498529,0.20,True,Adenaria_floribunda_1928933241,Adenaria_floribunda_1928933241__3,9.603539399617262,6.048936442881267,62.98653226874188
Adenaria_floribunda_1929709044__1,Adenaria_floribunda,Adenaria_floribunda_1929709044,8.246211251235321,0.20,True,Adenaria_floribunda_1929709044,Adenaria_floribunda_1929709044__1,5.9612761217710935,2.2849351294642277,38.329630817124006
Adinobotrys_atropurpureus_2270539717__1,Adinobotrys_atropurpureus,Adinobotrys_atropurpureus_2270539717,25.495097567963924,0.10,True,Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__1,18.55886833834437,6.936229229619553,37.37420355145604
Adinobotrys_atropurpureus_2270539717__2,Adinobotrys_atropurpureus,Adinobotrys_atropurpureus_2270539717,31.304951684997057,0.10,True,Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__2,25.678919155603182,5.626032529393875,21.90914849376075
Adinobotrys_atropurpureus_2270539717__3,Adinobotrys_atropurpureus,Adinobotrys_atropurpureus_2270539717,27.16615541441225,0.10,True,Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__3,18.91841034548093,8.24774506893132,43.596395882709416
Adinobotrys_atropurpureus_2270539717__4,Adinobotrys_atropurpureus,Adinobotrys_atropurpureus_2270539717,23.323807579381203,0.10,True,Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__4,22.45486089914598,0.8689466802352221,3.8697486666161915
Adinobotrys_atropurpureus_2640599005__1,Adinobotrys_atropurpureus,Adinobotrys_atropurpureus_2640599005,32.2490309931942,0.10,True,Adinobotrys_atropurpureus_2640599005,Adinobotrys_atropurpureus_2640599005__1,24.520399670478454,7.728631322715742,31.519189844285833
Aegialitis_annulata_2514406866__1,Aegialitis_annulata,Aegialitis_annulata_2514406866,14.0356688476182,0.20,True,Aegialitis_annulata_2514406866,Aegialitis_annulata_2514406866__1,11.024062091624868,3.0116067559933324,27.31848506442368
Aegialitis_annulata_2514501874__1,Aegialitis_annulata,Aegialitis_annulata_2514501874,19.849433241279208,0.10,True,Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__1,7.512778713631864,12.336654527647344,164.2089431605726
Aegialitis_annulata_2514501874__2,Aegialitis_annulata,Aegialitis_annulata_2514501874,15.811388300841896,0.10,True,Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__2,3.5168645126020985,12.294523788239797,349.58764388518284
Aegialitis_annulata_2514501874__3,Aegialitis_annulata,Aegialitis_annulata_2514501874,7.615773105863909,0.20,False,Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__3,8.500490809359121,0.8847177034952125,10.407842597995987
Aegialitis_annulata_2514501874__4,Aegialitis_annulata,Aegialitis_annulata_2514501874,6.082762530298219,0.10,False,Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__4,9.70852951590059,3.625766985602371,37.346201396041536
Aegiceras_corniculatum_2517141989__1,Aegiceras_corniculatum,Aegiceras_corniculatum_2517141989,5.656854249492381,0.20,True,Aegiceras_corniculatum_2517141989,Aegiceras_corniculatum_2517141989__1,6.938286027543102,1.2814317780507212,18.468996131952284
Aegiceras_corniculatum_2517141989__2,Aegiceras_corniculatum,Aegiceras_corniculatum_2517141989,12.0,0.10,True,Aegiceras_corniculatum_2517141989,Aegiceras_corniculatum_2517141989__2,9.46416067329798,2.5358393267020194,26.79412801873274
Aegiceras_corniculatum_2517141989__3,Aegiceras_corniculatum,Aegiceras_corniculatum_2517141989,10.44030650891055,0.20,True,Aegiceras_corniculatum_2517141989,Aegiceras_corniculatum_2517141989__3,7.5,2.9403065089105507,39.204086785474004
Aextoxicon_punctatum_1936691116__1,Aextoxicon_punctatum,Aextoxicon_punctatum_1936691116,31.240998703626616,0.10,True,Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__1,21.13785178299791,10.103146920628706,47.7964696902412
Aextoxicon_punctatum_1936691116__2,Aextoxicon_punctatum,Aextoxicon_punctatum_1936691116,26.0768096208106,0.10,True,Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__2,20.442053615036,5.634756005774602,27.564530021729322
Aextoxicon_punctatum_1936691116__3,Aextoxicon_punctatum,Aextoxicon_punctatum_1936691116,16.401219466856727,0.20,False,Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__3,15.074813431681337,1.3264060351753901,8.798822228789946
Aextoxicon_punctatum_1936691116__4,Aextoxicon_punctatum,Aextoxicon_punctatum_1936691116,23.769728648009423,0.10,True,Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__4,17.461402979142346,6.308325668867077,36.127255504053
Aextoxicon_punctatum_1936691116__5,Aextoxicon_punctatum,Aextoxicon_punctatum_1936691116,27.0,0.10,False,Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__5,17.849212559662092,9.150787440337908,51.26717724802054
Aextoxicon_punctatum_1936692470__1,Aextoxicon_punctatum,Aextoxicon_punctatum_1936692470,21.0,0.10,True,Aextoxicon_punctatum_1936692470,Aextoxicon_punctatum_1936692470__1,20.21115479135235,0.7888452086476505,3.903018985264365
Aextoxicon_punctatum_1936692470__2,Aextoxicon_punctatum,Aextoxicon_punctatum_1936692470,27.65863337187866,0.10,True,Aextoxicon_punctatum_1936692470,Aextoxicon_punctatum_1936692470__2,21.829531488330364,5.829101883548297,26.70282633717732
Aextoxicon_punctatum_1936692470__3,Aextoxicon_punctatum,Aextoxicon_punctatum_1936692470,25.29822128134704,0.10,True,Aextoxicon_punctatum_1936692470,Aextoxicon_punctatum_1936692470__3,17.125456198303155,8.172765083043885,47.7229043618334
Aextoxicon_punctatum_2805015868__1,Aextoxicon_punctatum,Aextoxicon_punctatum_2805015868,11.704699910719626,0.10,True,Aextoxicon_punctatum_2805015868,Aextoxicon_punctatum_2805015868__1,8.78981734736282,2.914882563356805,33.162037937356544
Aextoxicon_punctatum_2805015868__2,Aextoxicon_punctatum,Aextoxicon_punctatum_2805015868,8.54400374531753,0.20,True,Aextoxicon_punctatum_2805015868,Aextoxicon_punctatum_2805015868__2,7.818875430648734,0.7251283146687966,9.274074271939545
Aextoxicon_punctatum_2805015868__3,Aextoxicon_punctatum,Aextoxicon_punctatum_2805015868,9.055385138137416,0.20,True,Aextoxicon_punctatum_2805015868,Aextoxicon_punctatum_2805015868__3,6.227459353540575,2.8279257845968404,45.41058598783218
Aextoxicon_punctatum_4072517868__1,Aextoxicon_punctatum,Aextoxicon_punctatum_4072517868,34.438350715445125,0.10,True,Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__1,19.38834299263348,15.050007722811646,77.62400184755259
Aextoxicon_punctatum_4072517868__3,Aextoxicon_punctatum,Aextoxicon_punctatum_4072517868,21.02379604162864,0.10,True,Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__3,21.783874494680383,0.7600784530517437,3.4891793617216935
Aextoxicon_punctatum_4072517868__4,Aextoxicon_punctatum,Aextoxicon_punctatum_4072517868,25.0,0.10,True,Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__4,19.87887768461753,5.121122315382468,25.761626972257307
Aextoxicon_punctatum_4072517868__5,Aextoxicon_punctatum,Aextoxicon_punctatum_4072517868,21.54065922853801,0.10,True,Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__5,16.730398979103875,4.810260249434137,28.751617074058487
Afrobrunnichia_erecta_1839421277__1,Afrobrunnichia_erecta,Afrobrunnichia_erecta_1839421277,11.704699910719626,0.10,True,Afrobrunnichia_erecta_1839421277,Afrobrunnichia_erecta_1839421277__1,9.613348480108336,2.09135143061129,21.75466160348451
Afrobrunnichia_erecta_1839421277__2,Afrobrunnichia_erecta,Afrobrunnichia_erecta_1839421277,25.495097567963924,0.10,True,Afrobrunnichia_erecta_1839421277,Afrobrunnichia_erecta_1839421277__2,6.800735254367722,18.6943623135962,274.887370473507
Afrobrunnichia_erecta_1839421277__3,Afrobrunnichia_erecta,Afrobrunnichia_erecta_1839421277,8.54400374531753,0.10,True,Afrobrunnichia_erecta_1839421277,Afrobrunnichia_erecta_1839421277__3,4.674378354390831,3.869625390926699,82.7837435814712
Afrostyrax_kamerunensis_1455712883__1,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1455712883,31.906112267087632,0.10,True,Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__1,20.8809871653617,11.025125101725934,52.79982701208158
Afrostyrax_kamerunensis_1455712883__2,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1455712883,32.526911934581186,0.10,True,Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__2,28.975261482857636,3.5516504517235497,12.257526834830394
Afrostyrax_kamerunensis_1455712883__3,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1455712883,24.08318915758459,0.20,True,Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__3,22.157703242890275,1.9254859146943168,8.689916520621992
Afrostyrax_kamerunensis_1455712883__4,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1455712883,26.0,0.10,True,Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__4,16.041881716307437,9.958118283692563,62.07574934036323
Afrostyrax_kamerunensis_1455712883__5,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1455712883,18.384776310850235,0.10,True,Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__5,7.233197667698482,11.151578643151753,154.1721815919909
Afrostyrax_kamerunensis_1839391698__1,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1839391698,8.602325267042627,0.10,True,Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__1,15.62899948813103,7.026674221088403,44.95920693083775
Afrostyrax_kamerunensis_1839391698__2,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1839391698,28.46049894151541,0.10,True,Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__2,15.224181028876515,13.236317912638896,86.94272544140709
Afrostyrax_kamerunensis_1839391698__3,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1839391698,24.04163056034261,0.10,True,Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__3,16.660207081546137,7.381423478796474,44.30571266411562
Afrostyrax_kamerunensis_1839391698__4,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1839391698,23.345235059857504,0.10,True,Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__4,16.417874222931516,6.927360836925988,42.194018195426665
Afrostyrax_kamerunensis_1839391698__5,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1839391698,14.866068747318506,0.10,True,Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__5,11.969361929526569,2.8967068177919373,24.201012843017207
Afrostyrax_kamerunensis_1840053088__1,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1840053088,20.223748416156685,0.10,True,Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__1,17.764385410140115,2.45936300601657,13.844346141087085
Afrostyrax_kamerunensis_1840053088__2,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1840053088,34.9857113690718,0.10,True,Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__2,21.167476372963968,13.818234996107833,65.28050275165107
Afrostyrax_kamerunensis_1840053088__3,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1840053088,19.6468827043885,0.10,True,Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__3,17.553413143887106,2.0934695605013935,11.926282047491341
Afrostyrax_kamerunensis_1840053088__4,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1840053088,27.0,0.10,True,Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__4,20.54339918319264,6.456600816807359,31.42907733638237
Afrostyrax_kamerunensis_1840053088__5,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_1840053088,26.1725046566048,0.10,True,Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__5,21.933708213615088,4.238796442989713,19.32548934137152
Afrostyrax_kamerunensis_2517588143__1,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_2517588143,10.0,0.20,True,Afrostyrax_kamerunensis_2517588143,Afrostyrax_kamerunensis_2517588143__1,5.737233131048439,4.262766868951561,74.30004623452649
Afrostyrax_kamerunensis_2517588143__2,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_2517588143,7.0,0.20,True,Afrostyrax_kamerunensis_2517588143,Afrostyrax_kamerunensis_2517588143__2,6.010407640085654,0.9895923599143464,16.464646313078422
Afrostyrax_kamerunensis_2517588143__3,Afrostyrax_kamerunensis,Afrostyrax_kamerunensis_2517588143,8.06225774829855,0.20,True,Afrostyrax_kamerunensis_2517588143,Afrostyrax_kamerunensis_2517588143__3,6.638559256344701,1.4236984919538482,21.445895667695822
Afrostyrax_lepidophyllus_1839402205__1,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839402205,27.29468812791236,0.10,True,Afrostyrax_lepidophyllus_1839402205,Afrostyrax_lepidophyllus_1839402205__1,19.927132558398903,7.367555569513456,36.972482357518984
Afrostyrax_lepidophyllus_1839402205__2,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839402205,23.021728866442675,0.10,True,Afrostyrax_lepidophyllus_1839402205,Afrostyrax_lepidophyllus_1839402205__2,16.50189383070925,6.519835035733426,39.50961691197115
Afrostyrax_lepidophyllus_1839402205__3,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839402205,26.419689627245813,0.10,True,Afrostyrax_lepidophyllus_1839402205,Afrostyrax_lepidophyllus_1839402205__3,15.73613081414885,10.683558813096962,67.89190392018753
Afrostyrax_lepidophyllus_1839409254__1,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839409254,57.0087712549569,0.10,True,Afrostyrax_lepidophyllus_1839409254,Afrostyrax_lepidophyllus_1839409254__1,35.37527071274501,21.63350054221189,61.15430385785788
Afrostyrax_lepidophyllus_1839409254__2,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839409254,31.144823004794876,0.10,True,Afrostyrax_lepidophyllus_1839409254,Afrostyrax_lepidophyllus_1839409254__2,25.43300356328376,5.711819441511118,22.458296863359703
Afrostyrax_lepidophyllus_1839820613__1,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839820613,24.020824298928627,0.10,True,Afrostyrax_lepidophyllus_1839820613,Afrostyrax_lepidophyllus_1839820613__1,16.682321301306114,7.338502997622513,43.98969942539086
Afrostyrax_lepidophyllus_1839820613__2,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839820613,15.652475842498529,0.10,True,Afrostyrax_lepidophyllus_1839820613,Afrostyrax_lepidophyllus_1839820613__2,23.070775626319996,7.4182997838214675,32.15453136026513
Afrostyrax_lepidophyllus_1839820613__3,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_1839820613,21.213203435596427,0.10,True,Afrostyrax_lepidophyllus_1839820613,Afrostyrax_lepidophyllus_1839820613__3,13.302047549155636,7.91115588644079,59.47321912063801
Afrostyrax_lepidophyllus_4906905091__1,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_4906905091,9.848857801796104,0.20,True,Afrostyrax_lepidophyllus_4906905091,Afrostyrax_lepidophyllus_4906905091__1,6.344315881164751,3.504541920631353,55.23908308279183
Afrostyrax_lepidophyllus_4906905091__2,Afrostyrax_lepidophyllus,Afrostyrax_lepidophyllus_4906905091,10.770329614269007,0.20,True,Afrostyrax_lepidophyllus_4906905091,Afrostyrax_lepidophyllus_4906905091__2,7.187000000000012,3.5833296142689957,49.85848913689981
Akebia_quinata_1928903019__1,Akebia_quinata,Akebia_quinata_1928903019,9.219544457292889,0.20,True,Akebia_quinata_1928903019,Akebia_quinata_1928903019__1,7.000274566043822,2.219269891249067,31.702612094875
Akebia_quinata_1928903019__2,Akebia_quinata,Akebia_quinata_1928903019,8.48528137423857,0.20,True,Akebia_quinata_1928903019,Akebia_quinata_1928903019__2,7.396373722980733,1.0889076512578368,14.722182680880112
Akebia_quinata_1928903019__3,Akebia_quinata,Akebia_quinata_1928903019,5.0990195135927845,0.10,True,Akebia_quinata_1928903019,Akebia_quinata_1928903019__3,6.5,1.4009804864072155,21.553545944726395
Akebia_quinata_1928903019__4,Akebia_quinata,Akebia_quinata_1928903019,7.615773105863909,0.10,True,Akebia_quinata_1928903019,Akebia_quinata_1928903019__4,8.060976615770658,0.44520350990674906,5.522947542556369
Akebia_quinata_1928903019__5,Akebia_quinata,Akebia_quinata_1928903019,9.433981132056603,0.10,True,Akebia_quinata_1928903019,Akebia_quinata_1928903019__5,7.66976616331941,1.7642149687371935,23.00220021275924
Akebia_quinata_1929756807__1,Akebia_quinata,Akebia_quinata_1929756807,8.0,0.10,True,Akebia_quinata_1929756807,Akebia_quinata_1929756807__1,4.375,3.625,82.85714285714286
